ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-12-31,7685664.395845595,162288620.58731872,282168759.48288125,7685664.395845595,7685664.395845595,213898455.36603776,213898455.36603776,213898455.36603776,213898455.36603776,213898455.36603776,213898455.36603776,0.0,0.0,0.0,221584119.76188335
2016-12-31,4638275.360599221,186330675.5737182,303267011.808519,4638275.360599221,4638275.360599221,240410654.33954293,240410654.33954293,240410654.33954293,240410654.33954293,240410654.33954293,240410654.33954293,0.0,0.0,0.0,245048929.70014215
2017-12-31,1599212.5258511892,174115668.56807747,290009697.60092914,1599212.5258511892,1599212.5258511892,231707290.08290148,231707290.08290148,231707290.08290148,231707290.08290148,231707290.08290148,231707290.08290148,0.0,0.0,0.0,233306502.60875267
2018-12-31,-1439850.3084505736,159857116.428489,284114636.26867497,-1439850.3084505736,-1439850.3084505736,222866342.95959747,222866342.95959747,222866342.95959747,222866342.95959747,222866342.95959747,222866342.95959747,0.0,0.0,0.0,221426492.6511469
2019-12-31,-4478913.140810704,153072506.06481558,266641106.78491744,-4478913.140810704,-4478913.140810704,213898455.3661087,213898455.3661087,213898455.3661087,213898455.3661087,213898455.3661087,213898455.3661087,0.0,0.0,0.0,209419542.225298
2020-12-31,-7526302.1725385245,171495692.19406116,294199392.784212,-7526302.1725385245,-7526302.1725385245,240410654.3394807,240410654.3394807,240410654.3394807,240410654.3394807,240410654.3394807,240410654.3394807,0.0,0.0,0.0,232884352.16694218
2021-12-31,-10565365.00608973,164589373.1318194,280886288.03282756,-10565365.00608973,-10565365.00608973,231707290.08292347,231707290.08292347,231707290.08292347,231707290.08292347,231707290.08292347,231707290.08292347,0.0,0.0,0.0,221141925.07683375
2022-12-31,-13604427.842025207,146045843.0585914,271588673.5202367,-13604427.842025207,-13604427.842025207,222866342.95962036,222866342.95962036,222866342.95962036,222866342.95962036,222866342.95962036,222866342.95962036,0.0,0.0,0.0,209261915.11759514
2023-12-31,-16643490.679301547,137549052.93067145,254043155.32061636,-16643490.679301547,-16643490.679301547,213898455.36607045,213898455.36607045,213898455.36607045,213898455.36607045,213898455.36607045,213898455.36607045,0.0,0.0,0.0,197254964.6867689
2024-12-31,-19690879.716132067,160811642.26423678,282719098.78788036,-19690879.716132067,-19690879.716132067,240410654.3395704,240410654.3395704,240410654.3395704,240410654.3395704,240410654.3395704,240410654.3395704,0.0,0.0,0.0,220719774.62343833
2025-12-31,-22729942.553408407,151476525.16789716,266158871.18170244,-22729942.553408407,-22729942.553408407,231707290.08289862,231707290.08289862,231707290.08289862,231707290.08289862,231707290.08289862,231707290.08289862,0.0,0.0,0.0,208977347.5294902
2026-12-31,-25769005.39068475,133080276.68163429,256365971.06952572,-25769005.555148985,-25769005.19803911,222866342.9596162,222866342.9596162,222866342.9596162,222866342.9596162,222866342.9596162,222866342.9596162,0.0,0.0,0.0,197097337.56893146
2027-12-31,-28808068.22796109,125519646.3883842,243790644.5457007,-28808068.706490148,-28808067.63260078,213898455.36611968,213898455.36611968,213898455.36611968,213898455.36611968,213898455.36611968,213898455.36611968,0.0,0.0,0.0,185090387.1381586
2028-12-31,-31855457.264791608,143893217.15012485,264953895.4412084,-31855458.20702956,-31855456.0952037,240410654.33956274,240410654.33956274,240410654.33956274,240410654.33956274,240410654.33956274,240410654.33956274,0.0,0.0,0.0,208555197.07477114
2029-12-31,-34894520.10206795,135472086.25811186,256846020.56616384,-34894521.57377968,-34894518.41754093,231707290.0828182,231707290.0828182,231707290.0828182,231707290.0828182,231707290.0828182,231707290.0828182,0.0,0.0,0.0,196812769.98075026
2030-12-31,-37933582.93934429,126653102.43221246,247104563.19593123,-37933585.13610612,-37933580.55526348,222866342.95963645,222866342.95963645,222866342.95963645,222866342.95963645,222866342.95963645,222866342.95963645,0.0,0.0,0.0,184932760.02029216
2031-12-31,-40972645.77662063,112999519.6616086,230327485.43366337,-40972648.75894432,-40972642.470642984,213898455.3660023,213898455.3660023,213898455.3660023,213898455.3660023,213898455.3660023,213898455.3660023,0.0,0.0,0.0,172925809.58938166
2032-12-31,-44020034.81345115,141342240.1416788,253447096.70402306,-44020038.72584549,-44020030.66181089,240410654.33947125,240410654.33947125,240410654.33947125,240410654.33947125,240410654.33947125,240410654.33947125,0.0,0.0,0.0,196390619.5260201
2033-12-31,-47059097.65072749,128278309.03057316,248041876.36903268,-47059102.42205543,-47059092.68907624,231707290.08287868,231707290.08287868,231707290.08287868,231707290.08287868,231707290.08287868,231707290.08287868,0.0,0.0,0.0,184648192.4321512
2034-12-31,-50098160.48800383,111130370.65408559,230496397.74886903,-50098166.1917871,-50098154.57709812,222866342.9594689,222866342.9594689,222866342.9594689,222866342.9594689,222866342.9594689,222866342.9594689,0.0,0.0,0.0,172768182.47146508
2035-12-31,-53137223.32528017,100948089.31046797,228270009.3493019,-53137230.10609139,-53137216.320955485,213898455.36603397,213898455.36603397,213898455.36603397,213898455.36603397,213898455.36603397,213898455.36603397,0.0,0.0,0.0,160761232.0407538
