ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-12-31,-27093954.474743377,50787252.1690424,70641521.81012763,-27093954.474743377,-27093954.474743377,87517098.06793632,87517098.06793632,87517098.06793632,87517098.06793632,87517098.06793632,87517098.06793632,0.0,0.0,0.0,60423143.593192935
2018-03-31,-27100807.916985147,53273095.815211,72983197.94600369,-27100807.916985147,-27100807.916985147,89743060.54220071,89743060.54220071,89743060.54220071,89743060.54220071,89743060.54220071,89743060.54220071,0.0,0.0,0.0,62642252.62521557
2018-06-30,-27107737.509795304,40252456.47478683,60142320.75978322,-27107737.509795304,-27107737.509795304,76498290.36250688,76498290.36250688,76498290.36250688,76498290.36250688,76498290.36250688,76498290.36250688,0.0,0.0,0.0,49390552.85271157
2018-09-30,-27114770.02299797,53003942.52088001,73274855.80703843,-27114770.02299797,-27114770.02299797,89883480.82107456,89883480.82107456,89883480.82107456,89883480.82107456,89883480.82107456,89883480.82107456,0.0,0.0,0.0,62768710.798076585
2018-12-31,-27121802.53620064,50978308.54108002,70073327.62966308,-27121802.53620064,-27121802.53620064,87273556.54232633,87273556.54232633,87273556.54232633,87273556.54232633,87273556.54232633,87273556.54232633,0.0,0.0,0.0,60151754.00612569
2019-03-31,-27128682.169554386,53177274.923897244,72225397.40114833,-27128682.169554386,-27128682.169554386,89952820.66935447,89952820.66935447,89952820.66935447,89952820.66935447,89952820.66935447,89952820.66935447,0.0,0.0,0.0,62824138.499800086
2019-06-30,-27135638.24310801,34104601.31876976,53816871.8292706,-27135638.24310801,-27135638.24310801,71221547.45937832,71221547.45937832,71221547.45937832,71221547.45937832,71221547.45937832,71221547.45937832,0.0,0.0,0.0,44085909.216270305
2019-09-30,-27142670.757944852,53934233.86889618,72415235.66008411,-27142670.757944852,-27142670.757944852,90005610.86426204,90005610.86426204,90005610.86426204,90005610.86426204,90005610.86426204,90005610.86426204,0.0,0.0,0.0,62862940.10631719
2019-12-31,-27149726.483449113,50374318.51046139,69896756.39238538,-27149726.483449113,-27149726.483449113,86870286.17664747,86870286.17664747,86870286.17664747,86870286.17664747,86870286.17664747,86870286.17664747,0.0,0.0,0.0,59720559.69319835
2020-03-31,-27156705.51628485,52975635.11974699,71332255.36831379,-27156705.51628485,-27156705.51628485,89539776.05421743,89539776.05421743,89539776.05421743,89539776.05421743,89539776.05421743,89539776.05421743,0.0,0.0,0.0,62383070.537932575
2020-06-30,-27163684.5490373,48427431.71432349,68197727.7457879,-27163684.5490373,-27163684.5490373,85367162.74577357,85367162.74577357,85367162.74577357,85367162.74577357,85367162.74577357,85367162.74577357,0.0,0.0,0.0,58203478.19673627
2020-09-30,-27170740.275120225,52334115.58689433,72686665.32193312,-27170740.275120225,-27170740.275120225,89868122.76659772,89868122.76659772,89868122.76659772,89868122.76659772,89868122.76659772,89868122.76659772,0.0,0.0,0.0,62697382.49147749
2020-12-31,-27177796.00203062,50061816.631524645,69688076.33048107,-27177796.00203062,-27177796.00203062,87600825.1134749,87600825.1134749,87600825.1134749,87600825.1134749,87600825.1134749,87600825.1134749,0.0,0.0,0.0,60423029.11144429
2021-03-31,-27184705.957264286,52482299.65520289,71969023.8692606,-27184705.957264286,-27184705.957264286,89606059.31521942,89606059.31521942,89606059.31521942,89606059.31521942,89606059.31521942,89606059.31521942,0.0,0.0,0.0,62421353.35795513
2021-06-30,-27191692.689778328,44139579.260792874,63364315.86553288,-27191692.689778328,-27191692.689778328,81215291.5658343,81215291.5658343,81215291.5658343,81215291.5658343,81215291.5658343,81215291.5658343,0.0,0.0,0.0,54023598.87605597
2021-09-30,-27198756.199687384,52820815.529046014,72351602.62869132,-27198756.199687384,-27198756.199687384,89836683.84476717,89836683.84476717,89836683.84476717,89836683.84476717,89836683.84476717,89836683.84476717,0.0,0.0,0.0,62637927.645079784
2021-12-31,-27205819.710084043,50471726.38448868,69160907.25694878,-27205819.710084043,-27205819.710084043,87517098.06792761,87517098.06792761,87517098.06792761,87517098.06792761,87517098.06792761,87517098.06792761,0.0,0.0,0.0,60311278.35784357
2022-03-31,-27212729.666388866,53097174.95161084,71898494.98008814,-27212729.666388866,-27212729.666388866,89743060.54218571,89743060.54218571,89743060.54218571,89743060.54218571,89743060.54218571,89743060.54218571,0.0,0.0,0.0,62530330.87579684
2022-06-30,-27219716.40064089,39842734.6434003,59484490.08068612,-27219716.40064089,-27219716.40064089,76498290.36247934,76498290.36247934,76498290.36247934,76498290.36247934,76498290.36247934,76498290.36247934,0.0,0.0,0.0,49278573.961838454
2022-09-30,-27226779.912192386,52738624.51421185,72577472.29291879,-27226779.912192386,-27226779.912192386,89883480.82105456,89883480.82105456,89883480.82105456,89883480.82105456,89883480.82105456,89883480.82105456,0.0,0.0,0.0,62656700.90886217
2022-12-31,-27233843.424114704,50077589.30090784,69936913.947233,-27233843.424114704,-27233843.424114704,87273556.542334,87273556.542334,87273556.542334,87273556.542334,87273556.542334,87273556.542334,0.0,0.0,0.0,60039713.1182193
2023-03-31,-27240753.38097326,53031630.43500093,72174688.71224639,-27240753.38097326,-27240753.38097326,89952820.6693032,89952820.6693032,89952820.6693032,89952820.6693032,89952820.6693032,89952820.6693032,0.0,0.0,0.0,62712067.28832993
2023-06-30,-27247740.115081858,34342565.9129975,53768354.068176776,-27247740.115081858,-27247740.115081858,71221547.4593298,71221547.4593298,71221547.4593298,71221547.4593298,71221547.4593298,71221547.4593298,0.0,0.0,0.0,43973807.34424794
2023-09-30,-27254803.626488354,53534895.28041409,71801018.93607506,-27254803.626488354,-27254803.626488354,90005610.86427854,90005610.86427854,90005610.86427854,90005610.86427854,90005610.86427854,90005610.86427854,0.0,0.0,0.0,62750807.23779018
2023-12-31,-27261867.13789485,50047362.2459454,69137770.36083174,-27261867.13789485,-27261867.13789485,86870286.17665638,86870286.17665638,86870286.17665638,86870286.17665638,86870286.17665638,86870286.17665638,0.0,0.0,0.0,59608419.03876153
2024-03-31,-27268853.872003444,52788718.66397921,71593581.43071371,-27268853.872003444,-27268853.872003444,89539776.0542562,89539776.0542562,89539776.0542562,89539776.0542562,89539776.0542562,89539776.0542562,0.0,0.0,0.0,62270922.18225276
2024-06-30,-27275840.606112044,48477392.61304129,67631629.22570679,-27275840.606112044,-27275840.606112044,85367162.74575287,85367162.74575287,85367162.74575287,85367162.74575287,85367162.74575287,85367162.74575287,0.0,0.0,0.0,58091322.13964082
2024-09-30,-27282904.117518537,52829204.01005787,71833213.7866018,-27282904.117518537,-27282904.117518537,89868122.76659055,89868122.76659055,89868122.76659055,89868122.76659055,89868122.76659055,89868122.76659055,0.0,0.0,0.0,62585218.649072014
2024-12-31,-27289967.628925033,50496562.389778174,69832508.49795635,-27289967.628925033,-27289967.628925033,87600825.1134727,87600825.1134727,87600825.1134727,87600825.1134727,87600825.1134727,87600825.1134727,0.0,0.0,0.0,60310857.48454767
2025-03-31,-27296877.585735735,52551270.916331634,71571880.94067839,-27296877.585735735,-27296877.585735735,89606059.3152686,89606059.3152686,89606059.3152686,89606059.3152686,89606059.3152686,89606059.3152686,0.0,0.0,0.0,62309181.72953287
2025-06-30,-27303864.319844328,43688517.569273286,63432642.91545073,-27303864.319844328,-27303864.319844328,81215291.56584926,81215291.56584926,81215291.56584926,81215291.56584926,81215291.56584926,81215291.56584926,0.0,0.0,0.0,53911427.24600493
2025-09-30,-27310927.831250824,53556693.36222603,72445005.43318172,-27310930.65466037,-27310924.576207828,89836683.8447614,89836683.8447614,89836683.8447614,89836683.8447614,89836683.8447614,89836683.8447614,0.0,0.0,0.0,62525756.01351058
2025-12-31,-27317991.34265732,51434341.45760095,69943281.79195078,-27318000.397176854,-27317981.073730376,87517098.0679294,87517098.0679294,87517098.0679294,87517098.0679294,87517098.0679294,87517098.0679294,0.0,0.0,0.0,60199106.72527208
2026-03-31,-27324901.299468018,53045888.99228336,72277201.04665925,-27324918.3258975,-27324880.841607817,89743060.5422284,89743060.5422284,89743060.5422284,89743060.5422284,89743060.5422284,89743060.5422284,0.0,0.0,0.0,62418159.24276038
2026-06-30,-27331888.03357662,39225175.56434266,58843722.50247438,-27331916.13813318,-27331856.188121013,76498290.3625081,76498290.3625081,76498290.3625081,76498290.3625081,76498290.3625081,76498290.3625081,0.0,0.0,0.0,49166402.32893148
2026-09-30,-27338951.544983115,52201053.94913341,71654434.39172524,-27338993.31999887,-27338905.854459487,89883480.8210558,89883480.8210558,89883480.8210558,89883480.8210558,89883480.8210558,89883480.8210558,0.0,0.0,0.0,62544529.27607268
2026-12-31,-27346015.056389607,50391355.331661545,69154911.26150763,-27346071.321652427,-27345953.96681837,87273556.54232226,87273556.54232226,87273556.54232226,87273556.54232226,87273556.54232226,87273556.54232226,0.0,0.0,0.0,59927541.485932656
2027-03-31,-27352925.01320031,52199088.99900742,72706485.68634133,-27352995.62595589,-27352848.109028284,89952820.66940203,89952820.66940203,89952820.66940203,89952820.66940203,89952820.66940203,89952820.66940203,0.0,0.0,0.0,62599895.65620172
2027-06-30,-27359911.747308906,34598845.76484637,53820639.66037716,-27359999.133908637,-27359817.40573209,71221547.45937502,71221547.45937502,71221547.45937502,71221547.45937502,71221547.45937502,71221547.45937502,0.0,0.0,0.0,43861635.712066114
2027-09-30,-27366975.2587154,52693314.336603254,72086432.54098451,-27367081.606996343,-27366863.297416877,90005610.86425595,90005610.86425595,90005610.86425595,90005610.86425595,90005610.86425595,90005610.86425595,0.0,0.0,0.0,62638635.60554055
2027-12-31,-27374038.770121895,50678672.07938869,69795384.6580497,-27374164.439048547,-27373907.341793824,86870286.17665255,86870286.17665255,86870286.17665255,86870286.17665255,86870286.17665255,86870286.17665255,0.0,0.0,0.0,59496247.406530656
2028-03-31,-27381025.50423049,52528953.5318686,71477207.00733967,-27381175.23065419,-27380872.550738074,89539776.0542699,89539776.0542699,89539776.0542699,89539776.0542699,89539776.0542699,89539776.0542699,0.0,0.0,0.0,62158750.5500394
2028-06-30,-27388012.23833909,48559792.96820812,67715972.8037084,-27388182.681776337,-27387837.644416288,85367162.7457734,85367162.7457734,85367162.7457734,85367162.7457734,85367162.7457734,85367162.7457734,0.0,0.0,0.0,57979150.507434316
2028-09-30,-27395075.749745585,53483564.19036234,72638035.00824642,-27395270.08328223,-27394879.89293377,89868122.76656881,89868122.76656881,89868122.76656881,89868122.76656881,89868122.76656881,89868122.76656881,0.0,0.0,0.0,62473047.016823225
2028-12-31,-27402139.261152077,50744426.79237885,69850842.04371706,-27402359.15827111,-27401917.992720217,87600825.11346981,87600825.11346981,87600825.11346981,87600825.11346981,87600825.11346981,87600825.11346981,0.0,0.0,0.0,60198685.852317736
2029-03-31,-27409049.21796278,52551753.008602075,71767496.64236064,-27409296.341961715,-27408804.794111904,89606059.31526026,89606059.31526026,89606059.31526026,89606059.31526026,89606059.31526026,89606059.31526026,0.0,0.0,0.0,62197010.09729748
2029-06-30,-27416035.952071376,44313331.134137556,62747318.92802513,-27416305.7812643,-27415763.54754672,81215291.56580731,81215291.56580731,81215291.56580731,81215291.56580731,81215291.56580731,81215291.56580731,0.0,0.0,0.0,53799255.61373594
2029-09-30,-27423099.46347787,53416618.46334631,72284312.67254189,-27423396.274715073,-27422801.560286097,89836683.84479833,89836683.84479833,89836683.84479833,89836683.84479833,89836683.84479833,89836683.84479833,0.0,0.0,0.0,62413584.38132046
2029-12-31,-27430162.974884365,50578675.28512769,70022525.51377466,-27430486.63579783,-27429830.898166846,87517098.0679352,87517098.0679352,87517098.0679352,87517098.0679352,87517098.0679352,87517098.0679352,0.0,0.0,0.0,60086935.09305084
2030-03-31,-27437072.931695066,52554576.78849995,73118231.60608354,-27437420.052572478,-27436713.85300786,89743060.5421927,89743060.5421927,89743060.5421927,89743060.5421927,89743060.5421927,89743060.5421927,0.0,0.0,0.0,62305987.61049763
2030-06-30,-27444059.665803663,38773975.03556334,58764392.1133009,-27444436.689738486,-27443676.4639107,76498290.36248057,76498290.36248057,76498290.36248057,76498290.36248057,76498290.36248057,76498290.36248057,0.0,0.0,0.0,49054230.6966769
2030-09-30,-27451123.17721016,52827782.39513513,71828997.0171865,-27451524.576793958,-27450712.730154853,89883480.82106134,89883480.82106134,89883480.82106134,89883480.82106134,89883480.82106134,89883480.82106134,0.0,0.0,0.0,62432357.64385118
2030-12-31,-27458186.688616652,49737278.08423386,69582326.08473946,-27458618.86490843,-27457746.54067365,87273556.5423348,87273556.5423348,87273556.5423348,87273556.5423348,87273556.5423348,87273556.5423348,0.0,0.0,0.0,59815369.85371815
2031-03-31,-27465096.645427354,52803536.04378332,72178570.08116865,-27465562.41583082,-27464624.347644705,89952820.66937771,89952820.66937771,89952820.66937771,89952820.66937771,89952820.66937771,89952820.66937771,0.0,0.0,0.0,62487724.02395036
2031-06-30,-27472083.37953595,34053449.00822121,53810820.673882686,-27472585.296017207,-27471587.153157137,71221547.45937994,71221547.45937994,71221547.45937994,71221547.45937994,71221547.45937994,71221547.45937994,0.0,0.0,0.0,43749464.07984399
2031-09-30,-27479146.890942443,52761901.189302064,72043135.22628097,-27479674.45647857,-27478616.595578138,90005610.86426614,90005610.86426614,90005610.86426614,90005610.86426614,90005610.86426614,90005610.86426614,0.0,0.0,0.0,62526463.9733237
2031-12-31,-27486210.40234894,50099037.28229168,68337548.29869793,-27486769.832083117,-27485638.734823816,86870286.17665358,86870286.17665358,86870286.17665358,86870286.17665358,86870286.17665358,86870286.17665358,0.0,0.0,0.0,59384075.77430464
2032-03-31,-27493197.13645754,52271605.515641905,71884674.94532055,-27493792.51519442,-27492595.333210442,89539776.05423324,89539776.05423324,89539776.05423324,89539776.05423324,89539776.05423324,89539776.05423324,0.0,0.0,0.0,62046578.9177757
2032-06-30,-27500183.870566133,48238977.11597528,67231918.15477653,-27500814.81382488,-27499548.762869086,85367162.7457204,85367162.7457204,85367162.7457204,85367162.7457204,85367162.7457204,85367162.7457204,0.0,0.0,0.0,57866978.87515427
2032-09-30,-27507247.38197263,51999903.63021852,72212812.67610349,-27507914.08654753,-27506594.64419082,89868122.766622,89868122.766622,89868122.766622,89868122.766622,89868122.766622,89868122.766622,0.0,0.0,0.0,62360875.38464938
2032-12-31,-27514310.893379122,49970669.980874695,70032288.77633129,-27515013.337464847,-27513612.85787688,87600825.11348501,87600825.11348501,87600825.11348501,87600825.11348501,87600825.11348501,87600825.11348501,0.0,0.0,0.0,60086514.22010589
2033-03-31,-27521220.850189824,51864030.934655815,71723709.32365167,-27521954.052071106,-27520477.463017564,89606059.31526552,89606059.31526552,89606059.31526552,89606059.31526552,89606059.31526552,89606059.31526552,0.0,0.0,0.0,62084838.4650757
2033-06-30,-27528207.584298424,44507806.60899253,63797299.760517254,-27528983.051650025,-27527427.6094665,81215291.56583332,81215291.56583332,81215291.56583332,81215291.56583332,81215291.56583332,81215291.56583332,0.0,0.0,0.0,53687083.98153489
2033-09-30,-27535271.095704917,53069331.15472643,71923768.64626352,-27536089.44818865,-27534445.58373351,89836683.84481452,89836683.84481452,89836683.84481452,89836683.84481452,89836683.84481452,89836683.84481452,0.0,0.0,0.0,62301412.74910961
2033-12-31,-27542334.607111413,51027314.522043906,69992873.79667372,-27543194.248032812,-27541478.228984,87517098.06792639,87517098.06792639,87517098.06792639,87517098.06792639,87517098.06792639,87517098.06792639,0.0,0.0,0.0,59974763.46081498
2034-03-31,-27549244.563922115,52428958.06660789,71598293.36007904,-27550133.47590368,-27548362.188713487,89743060.54217772,89743060.54217772,89743060.54217772,89743060.54217772,89743060.54217772,89743060.54217772,0.0,0.0,0.0,62193815.97825561
2034-06-30,-27556231.298030708,38863508.98428053,59074271.91226554,-27557141.834436703,-27555306.515737206,76498290.3625042,76498290.3625042,76498290.3625042,76498290.3625042,76498290.3625042,76498290.3625042,0.0,0.0,0.0,48942059.064473495
2034-09-30,-27563294.809437204,52331115.07094029,71789089.02297965,-27564254.782107063,-27562345.652210638,89883480.8210508,89883480.8210508,89883480.8210508,89883480.8210508,89883480.8210508,89883480.8210508,0.0,0.0,0.0,62320186.01161359
2034-12-31,-27570358.3208437,48763297.47567961,69356116.36964716,-27571361.17197274,-27569375.250193544,87273556.54231547,87273556.54231547,87273556.54231547,87273556.54231547,87273556.54231547,87273556.54231547,0.0,0.0,0.0,59703198.22147177
2035-03-31,-27577268.2776544,52557567.86947449,72047869.51537256,-27578305.14526229,-27576256.24969064,89952820.66936344,89952820.66936344,89952820.66936344,89952820.66936344,89952820.66936344,89952820.66936344,0.0,0.0,0.0,62375552.391709045
2035-06-30,-27584255.011763,34162251.21442489,52849116.3815453,-27585334.902587008,-27583213.39306975,71221547.45930104,71221547.45930104,71221547.45930104,71221547.45930104,71221547.45930104,71221547.45930104,0.0,0.0,0.0,43637292.44753804
2035-09-30,-27591318.523169495,52835187.25845532,72225927.83370222,-27592431.49173356,-27590237.348272234,90005610.86434135,90005610.86434135,90005610.86434135,90005610.86434135,90005610.86434135,90005610.86434135,0.0,0.0,0.0,62414292.34117185
2035-12-31,-27598382.034575988,50259151.77839422,68785496.01735064,-27599537.908286758,-27597276.132790815,86870286.17665309,86870286.17665309,86870286.17665309,86870286.17665309,86870286.17665309,86870286.17665309,0.0,0.0,0.0,59271904.1420771
2036-03-31,-27605368.768684585,52417222.63891334,71741772.8140895,-27606562.88744933,-27604223.47520569,89539776.05430773,89539776.05430773,89539776.05430773,89539776.05430773,89539776.05430773,89539776.05430773,0.0,0.0,0.0,61934407.28562315
2036-06-30,-27612355.50279318,47862318.0301597,67577484.61349317,-27613610.49584211,-27611176.02173764,85367162.7457318,85367162.7457318,85367162.7457318,85367162.7457318,85367162.7457318,85367162.7457318,0.0,0.0,0.0,57754807.24293862
2036-09-30,-27619419.014199674,52491431.42940679,71623042.99435855,-27620712.31886558,-27618185.260234993,89868122.76653834,89868122.76653834,89868122.76653834,89868122.76653834,89868122.76653834,89868122.76653834,0.0,0.0,0.0,62248703.75233866
2036-12-31,-27626482.52560617,51161537.62905231,69406237.86485559,-27627806.586080167,-27625210.490390036,87600825.1134702,87600825.1134702,87600825.1134702,87600825.1134702,87600825.1134702,87600825.1134702,0.0,0.0,0.0,59974342.58786403
2037-03-31,-27633392.48241687,52188692.64740124,71562439.30682196,-27634761.223861083,-27632069.171994336,89606059.31532535,89606059.31532535,89606059.31532535,89606059.31532535,89606059.31532535,89606059.31532535,0.0,0.0,0.0,61972666.83290848
2037-06-30,-27640379.21652547,43964178.41460811,62831353.9757329,-27641790.986312483,-27639016.07609352,81215291.56584771,81215291.56584771,81215291.56584771,81215291.56584771,81215291.56584771,81215291.56584771,0.0,0.0,0.0,53574912.349322245
2037-09-30,-27647442.727931965,51939173.76997235,72028503.47599594,-27648890.040913858,-27646032.02126165,89836683.84473193,89836683.84473193,89836683.84473193,89836683.84473193,89836683.84473193,89836683.84473193,0.0,0.0,0.0,62189241.116799966
2037-12-31,-27654506.239338458,50098839.96196929,69541013.86518268,-27655997.599804115,-27653064.299022537,87517098.06793243,87517098.06793243,87517098.06793243,87517098.06793243,87517098.06793243,87517098.06793243,0.0,0.0,0.0,59862591.82859397
2038-03-31,-27661416.19614916,52332192.295231774,71407493.76197307,-27662958.199757878,-27659930.4935465,89743060.54227471,89743060.54227471,89743060.54227471,89743060.54227471,89743060.54227471,89743060.54227471,0.0,0.0,0.0,62081644.34612556
2038-06-30,-27668402.930257756,39189524.77888553,57910637.38912041,-27669993.443865113,-27666866.014479052,76498290.36244057,76498290.36244057,76498290.36244057,76498290.36244057,76498290.36244057,76498290.36244057,0.0,0.0,0.0,48829887.43218282
2038-09-30,-27675466.44166425,52301609.2005793,71293531.4088291,-27677113.703787453,-27673875.855775803,89883480.82102041,89883480.82102041,89883480.82102041,89883480.82102041,89883480.82102041,89883480.82102041,0.0,0.0,0.0,62208014.37935616
2038-12-31,-27682529.953070745,49910317.23214074,69283888.038422,-27684222.506704878,-27680894.04690619,87273556.54232357,87273556.54232357,87273556.54232357,87273556.54232357,87273556.54232357,87273556.54232357,0.0,0.0,0.0,59591026.58925283
2039-03-31,-27689439.909881443,52391382.44112482,71412816.39256531,-27691190.93751806,-27687738.551363945,89952820.66935115,89952820.66935115,89952820.66935115,89952820.66935115,89952820.66935115,89952820.66935115,0.0,0.0,0.0,62263380.7594697
2039-06-30,-27696426.643990044,33707557.96468621,53031716.69787546,-27698230.392512828,-27694660.541917183,71221547.45936431,71221547.45936431,71221547.45936431,71221547.45936431,71221547.45936431,71221547.45936431,0.0,0.0,0.0,43525120.81537427
2039-09-30,-27703490.15539654,52541934.39396803,71736762.89669465,-27705341.167288594,-27701676.95353065,90005610.86424051,90005610.86424051,90005610.86424051,90005610.86424051,90005610.86424051,90005610.86424051,0.0,0.0,0.0,62302120.708843976
2039-12-31,-27710553.666803032,48569876.81467622,69528540.29263666,-27712450.425034847,-27708677.898214802,86870286.1766534,86870286.1766534,86870286.1766534,86870286.1766534,86870286.1766534,86870286.1766534,0.0,0.0,0.0,59159732.50985037
2040-03-31,-27717540.40091163,51668488.17048248,71480156.67265107,-27719483.521809317,-27715618.561740305,89539776.05425718,89539776.05425718,89539776.05425718,89539776.05425718,89539776.05425718,89539776.05425718,0.0,0.0,0.0,61822235.653345555
2040-06-30,-27724527.13502023,47987665.12919783,67399836.6964801,-27726508.679242883,-27722561.702765767,85367162.74576344,85367162.74576344,85367162.74576344,85367162.74576344,85367162.74576344,85367162.74576344,0.0,0.0,0.0,57642635.61074321
2040-09-30,-27731590.646426722,53387713.87733229,72121503.57996868,-27733606.214283466,-27729581.081531845,89868122.76655859,89868122.76655859,89868122.76655859,89868122.76655859,89868122.76655859,89868122.76655859,0.0,0.0,0.0,62136532.120131865
2040-12-31,-27738654.15783322,49793694.56340957,68961384.75968152,-27740719.882587567,-27736581.561491974,87600825.11346479,87600825.11346479,87600825.11346479,87600825.11346479,87600825.11346479,87600825.11346479,0.0,0.0,0.0,59862170.95563157
2041-03-31,-27745564.11464392,51753535.20862284,71625575.77431905,-27747708.748150304,-27743456.200683393,89606059.31525363,89606059.31525363,89606059.31525363,89606059.31525363,89606059.31525363,89606059.31525363,0.0,0.0,0.0,61860495.200609714
2041-06-30,-27752550.848752514,44288522.87838152,64091739.26726968,-27754764.640837543,-27750389.274101973,81215291.56579702,81215291.56579702,81215291.56579702,81215291.56579702,81215291.56579702,81215291.56579702,0.0,0.0,0.0,53462740.7170445
2041-09-30,-27759614.36015901,52835189.07107864,71279279.11781485,-27761889.033947203,-27757401.863414098,89836683.8447769,89836683.8447769,89836683.8447769,89836683.8447769,89836683.8447769,89836683.8447769,0.0,0.0,0.0,62077069.48461789
2041-12-31,-27766677.871565502,50971555.33416088,69888331.69986688,-27769008.169634998,-27764414.6766207,87517098.06793919,87517098.06793919,87517098.06793919,87517098.06793919,87517098.06793919,87517098.06793919,0.0,0.0,0.0,59750420.196373686
2042-03-31,-27773587.828376204,52033970.87701845,70951879.03251202,-27775971.646988615,-27771273.79746286,89743060.54217328,89743060.54217328,89743060.54217328,89743060.54217328,89743060.54217328,89743060.54217328,0.0,0.0,0.0,61969472.71379708
2042-06-30,-27780574.562484805,39000977.83770241,57967157.87939179,-27783012.41194791,-27778205.236611266,76498290.3624834,76498290.3624834,76498290.3624834,76498290.3624834,76498290.3624834,76498290.3624834,0.0,0.0,0.0,48717715.7999986
2042-09-30,-27787638.073891297,52502013.51359646,71538446.90599908,-27790126.22686508,-27785220.41022515,89883480.82099485,89883480.82099485,89883480.82099485,89883480.82099485,89883480.82099485,89883480.82099485,0.0,0.0,0.0,62095842.74710356
2042-12-31,-27794701.585297793,50033671.23921162,69723715.95020054,-27797257.796833035,-27792234.740070358,87273556.54232492,87273556.54232492,87273556.54232492,87273556.54232492,87273556.54232492,87273556.54232492,0.0,0.0,0.0,59478854.95702712
2043-03-31,-27801611.542108495,52424859.8326043,72194959.1593695,-27804233.588441376,-27799089.13003461,89952820.66943227,89952820.66943227,89952820.66943227,89952820.66943227,89952820.66943227,89952820.66943227,0.0,0.0,0.0,62151209.12732378
2043-06-30,-27808598.276217088,33849402.99897655,52625037.949283466,-27811263.80547919,-27806014.069398295,71221547.45936038,71221547.45936038,71221547.45936038,71221547.45936038,71221547.45936038,71221547.45936038,0.0,0.0,0.0,43412949.18314329
2043-09-30,-27815661.787623584,52482159.16378398,71599152.06146537,-27818399.207804188,-27813019.63131275,90005610.86428986,90005610.86428986,90005610.86428986,90005610.86428986,90005610.86428986,90005610.86428986,0.0,0.0,0.0,62189949.07666628
2043-12-31,-27822725.299030077,49736323.34947124,67967945.13616756,-27825534.349848825,-27820026.420836285,86870286.17664383,86870286.17664383,86870286.17664383,86870286.17664383,86870286.17664383,86870286.17664383,0.0,0.0,0.0,59047560.87761375
2044-03-31,-27829712.033138674,52239763.274489224,71554273.40595846,-27832539.65712556,-27826972.350108467,89539776.05427146,89539776.05427146,89539776.05427146,89539776.05427146,89539776.05427146,89539776.05427146,0.0,0.0,0.0,61710064.02113278
