ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2031-12-31,-40972645.77662063,113085518.98190823,231101361.20382133,-40972648.96422654,-40972642.680837005,213898455.3660023,213898455.3660023,213898455.3660023,213898455.3660023,213898455.3660023,213898455.3660023,0.0,0.0,0.0,172925809.58938166
2032-12-31,-44020034.81345115,141058413.0938855,259758123.8433611,-44020038.87927236,-44020030.92501853,240410654.33947125,240410654.33947125,240410654.33947125,240410654.33947125,240410654.33947125,240410654.33947125,0.0,0.0,0.0,196390619.5260201
2033-12-31,-47059097.65072749,124604852.24933942,246187698.19106406,-47059102.56054562,-47059092.92321122,231707290.08287868,231707290.08287868,231707290.08287868,231707290.08287868,231707290.08287868,231707290.08287868,0.0,0.0,0.0,184648192.4321512
2034-12-31,-50098160.48800383,113113987.00323842,232143065.85262835,-50098166.30673313,-50098154.73713726,222866342.9594689,222866342.9594689,222866342.9594689,222866342.9594689,222866342.9594689,222866342.9594689,0.0,0.0,0.0,172768182.47146508
2035-12-31,-53137223.32528017,98422457.7548129,222335785.38521937,-53137229.982110344,-53137216.65854185,213898455.36603397,213898455.36603397,213898455.36603397,213898455.36603397,213898455.36603397,213898455.36603397,0.0,0.0,0.0,160761232.0407538
2036-12-31,-56184612.36211069,124631893.06072421,244605338.74651018,-56184619.968933545,-56184604.60225639,240410654.3395643,240410654.3395643,240410654.3395643,240410654.3395643,240410654.3395643,240410654.3395643,0.0,0.0,0.0,184226041.9774536
2037-12-31,-59223675.19938703,111338001.07402271,232464388.46394917,-59223683.83352515,-59223666.43376356,231707290.082962,231707290.082962,231707290.082962,231707290.082962,231707290.082962,231707290.082962,0.0,0.0,0.0,172483614.88357496
2038-12-31,-62262738.03666336,98779519.2781015,221932911.4037562,-62262747.77504472,-62262728.1265982,222866342.95955348,222866342.95955348,222866342.95955348,222866342.95955348,222866342.95955348,222866342.95955348,0.0,0.0,0.0,160603604.92289013
2039-12-31,-65301800.873939715,87437616.80014494,204114568.96320346,-65301811.49901964,-65301789.67036739,213898455.3661307,213898455.3661307,213898455.3661307,213898455.3661307,213898455.3661307,213898455.3661307,0.0,0.0,0.0,148596654.492191
2040-12-31,-68349189.91077024,111612107.51448147,231392730.61134708,-68349201.86099578,-68349177.43651009,240410654.33957347,240410654.33957347,240410654.33957347,240410654.33957347,240410654.33957347,240410654.33957347,0.0,0.0,0.0,172061464.42880324
2041-12-31,-71388252.74804656,98874014.06764139,218317037.77046633,-71388266.0680511,-71388239.21936025,231707290.0828477,231707290.0828477,231707290.0828477,231707290.0828477,231707290.0828477,231707290.0828477,0.0,0.0,0.0,160319037.33480114
2042-12-31,-74427315.58532292,93866116.07859011,210491107.67986208,-74427330.0999651,-74427300.5656154,222866342.95962107,222866342.95962107,222866342.95962107,222866342.95962107,222866342.95962107,222866342.95962107,0.0,0.0,0.0,148439027.37429816
2043-12-31,-77466378.42259924,77100362.68683554,194057285.1585272,-77466394.23529229,-77466362.16158237,213898455.36598662,213898455.36598662,213898455.36598662,213898455.36598662,213898455.36598662,213898455.36598662,0.0,0.0,0.0,136432076.9433874
2044-12-31,-80513767.45942979,100886379.26020245,220996999.82823396,-80513784.85976422,-80513750.10306609,240410654.3394354,240410654.3394354,240410654.3394354,240410654.3394354,240410654.3394354,240410654.3394354,0.0,0.0,0.0,159896886.8800056
2045-12-31,-83552830.29670611,87482231.27200042,207181314.21056324,-83552848.79176949,-83552811.77436477,231707290.0828784,231707290.0828784,231707290.0828784,231707290.0828784,231707290.0828784,231707290.0828784,0.0,0.0,0.0,148154459.7861723
2046-12-31,-86591893.13398246,72696127.7608098,199769664.19413573,-86591912.89620796,-86591873.04748738,222866342.95961756,222866342.95961756,222866342.95961756,222866342.95961756,222866342.95961756,222866342.95961756,0.0,0.0,0.0,136274449.82563508
2047-12-31,-89630955.97125879,62470881.53477159,185410254.27855986,-89630977.20223919,-89630934.32595573,213898455.36601835,213898455.36601835,213898455.36601835,213898455.36601835,213898455.36601835,213898455.36601835,0.0,0.0,0.0,124267499.39475957
2048-12-31,-92678345.0080893,88970799.47731932,204755991.99492073,-92678367.80143768,-92678322.37853882,240410654.3395093,240410654.3395093,240410654.3395093,240410654.3395093,240410654.3395093,240410654.3395093,0.0,0.0,0.0,147732309.33142
2049-12-31,-95717407.84536566,71816265.84335616,194500265.86506367,-95717432.646163,-95717383.54088233,231707290.08295146,231707290.08295146,231707290.08295146,231707290.08295146,231707290.08295146,231707290.08295146,0.0,0.0,0.0,135989882.23758578
2050-12-31,-98756470.68264198,66771118.885159485,186477072.19900283,-98756496.45395395,-98756444.50654727,222866342.9595861,222866342.9595861,222866342.9595861,222866342.9595861,222866342.9595861,222866342.9595861,0.0,0.0,0.0,124109872.27694413
2051-12-31,-101795533.51991834,48178045.60330616,167933262.264553,-101795560.60442455,-101795505.24960141,213898455.3660931,213898455.3660931,213898455.3660931,213898455.3660931,213898455.3660931,213898455.3660931,0.0,0.0,0.0,112102921.84617476
2052-12-31,-104842922.55674885,76951413.93543519,190330392.28193626,-104842951.50180197,-104842892.61810306,240410654.33957252,240410654.33957252,240410654.33957252,240410654.33957252,240410654.33957252,240410654.33957252,0.0,0.0,0.0,135567731.78282368
