ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-07-16,669958.926120405,723402.7081410834,808866.0751488373,669958.926120405,669958.926120405,94218.9360876476,94218.9360876476,94218.9360876476,31942.905956817056,31942.905956817056,31942.905956817056,62276.03013083053,62276.03013083053,62276.03013083053,0.0,0.0,0.0,764177.8622080525
2015-07-17,669990.5597206564,714291.5791772156,799351.1660200565,669990.5597206564,669990.5597206564,87216.05727081839,87216.05727081839,87216.05727081839,23317.673015960987,23317.673015960987,23317.673015960987,63898.3842548574,63898.3842548574,63898.3842548574,0.0,0.0,0.0,757206.6169914748
2015-07-18,670022.1933209077,648514.0179498381,731568.1136170344,670022.1933209077,670022.1933209077,18136.72565327885,18136.72565327885,18136.72565327885,-46963.30312779196,-46963.30312779196,-46963.30312779196,65100.02878107081,65100.02878107081,65100.02878107081,0.0,0.0,0.0,688158.9189741865
2015-07-19,670053.8269211592,605457.2649119926,693371.8308251298,670053.8269211592,670053.8269211592,-21202.49561706027,-21202.49561706027,-21202.49561706027,-87056.15761377639,-87056.15761377639,-87056.15761377639,65853.66199671611,65853.66199671611,65853.66199671611,0.0,0.0,0.0,648851.331304099
2015-07-20,670085.4605214106,707590.4098942283,794868.8680018298,670085.4605214106,670085.4605214106,80760.4659240597,80760.4659240597,80760.4659240597,14620.82956464723,14620.82956464723,14620.82956464723,66139.63635941249,66139.63635941249,66139.63635941249,0.0,0.0,0.0,750845.9264454703
2015-07-21,670117.0941216619,726476.8784154166,811807.64046248,670117.0941216619,670117.0941216619,96922.91929062062,96922.91929062062,96922.91929062062,30976.36584042793,30976.36584042793,30976.36584042793,65946.55345019269,65946.55345019269,65946.55345019269,0.0,0.0,0.0,767040.0134122825
2015-07-22,670148.7277219134,726345.9848838447,811610.7388635989,670148.7277219134,670148.7277219134,98433.35029538652,98433.35029538652,98433.35029538652,33161.68636379362,33161.68636379362,33161.68636379362,65271.66393159289,65271.66393159289,65271.66393159289,0.0,0.0,0.0,768582.0780172999
2015-07-23,670180.3613221647,723598.1338521892,809792.8468628563,670180.3613221647,670180.3613221647,96063.96672321603,96063.96672321603,96063.96672321603,31942.90595685218,31942.90595685218,31942.90595685218,64121.06076636384,64121.06076636384,64121.06076636384,0.0,0.0,0.0,766244.3280453807
2015-07-24,670211.994922416,714307.8706484379,802136.774706016,670211.994922416,670211.994922416,85827.33243211613,85827.33243211613,85827.33243211613,23317.673015900637,23317.673015900637,23317.673015900637,62509.6594162155,62509.6594162155,62509.6594162155,0.0,0.0,0.0,756039.3273545322
2015-07-25,670243.6285226675,642375.4313719462,726623.4133732571,670243.6285226675,670243.6285226675,13497.661255633166,13497.661255633166,13497.661255633166,-46963.30312775094,-46963.30312775094,-46963.30312775094,60460.964383384104,60460.964383384104,60460.964383384104,0.0,0.0,0.0,683741.2897783006
2015-07-26,670275.2621229189,597820.7648893527,683135.219813309,670275.2621229189,670275.2621229189,-29049.53048965278,-29049.53048965278,-29049.53048965278,-87056.15761388782,-87056.15761388782,-87056.15761388782,58006.62712423504,58006.62712423504,58006.62712423504,0.0,0.0,0.0,641225.7316332661
2015-07-27,670306.8957231703,700262.4156277115,782480.483221374,670306.8957231703,670306.8957231703,69806.63545973768,69806.63545973768,69806.63545973768,14620.829564554891,14620.829564554891,14620.829564554891,55185.805895182784,55185.805895182784,55185.805895182784,0.0,0.0,0.0,740113.531182908
2015-07-28,670338.5293234217,709966.0373951332,796456.8416388759,670338.5293234217,670338.5293234217,83020.70917486565,83020.70917486565,83020.70917486565,30976.365840432696,30976.365840432696,30976.365840432696,52044.34333443293,52044.34333443293,52044.34333443293,0.0,0.0,0.0,753359.2384982873
2015-07-29,670370.1629236729,709701.6053866829,794606.8680366478,670370.1629236729,670370.1629236729,81795.468755981,81795.468755981,81795.468755981,33161.68636377028,33161.68636377028,33161.68636377028,48633.78239221073,48633.78239221073,48633.78239221073,0.0,0.0,0.0,752165.6316796539
2015-07-30,670401.7965239245,707121.5881084562,789033.6276462099,670401.7965239245,670401.7965239245,76953.15142189953,76953.15142189953,76953.15142189953,31942.905956799033,31942.905956799033,31942.905956799033,45010.2454651005,45010.2454651005,45010.2454651005,0.0,0.0,0.0,747354.947945824
2015-07-31,670433.4301241757,698005.2261496002,779659.959964107,670433.4301241757,670433.4301241757,64550.87816668271,64550.87816668271,64550.87816668271,23317.673016040455,23317.673016040455,23317.673016040455,41233.20515064224,41233.20515064224,41233.20515064224,0.0,0.0,0.0,734984.3082908584
2015-08-01,670465.0637244271,618275.9694347896,704846.9034559423,670465.0637244271,670465.0637244271,-9599.125308703682,-9599.125308703682,-9599.125308703682,-46963.30312779046,-46963.30312779046,-46963.30312779046,37364.177819086784,37364.177819086784,37364.177819086784,0.0,0.0,0.0,660865.9384157235
2015-08-02,670496.6973246787,570614.3930710751,660994.0653282658,670496.6973246787,670496.6973246787,-53590.78448733785,-53590.78448733785,-53590.78448733785,-87056.15761382098,-87056.15761382098,-87056.15761382098,33465.37312648313,33465.37312648313,33465.37312648313,0.0,0.0,0.0,616905.9128373408
2015-08-03,670528.3309249299,671510.7044975549,756891.1616741228,670528.3309249299,670528.3309249299,44219.163180220254,44219.163180220254,44219.163180220254,14620.82956461067,14620.82956461067,14620.82956461067,29598.333615609583,29598.333615609583,29598.333615609583,0.0,0.0,0.0,714747.4941051502
2015-08-04,670559.9645251815,682216.0445492199,771313.0637691923,670559.9645251815,670559.9645251815,56798.96448631097,56798.96448631097,56798.96448631097,30976.365840437476,30976.365840437476,30976.365840437476,25822.598645873484,25822.598645873484,25822.598645873484,0.0,0.0,0.0,727358.9290114924
2015-08-05,670591.5981254327,683471.2251857208,766160.9593529985,670591.5981254327,670591.5981254327,55356.11242413944,55356.11242413944,55356.11242413944,33161.686363836605,33161.686363836605,33161.686363836605,22194.426060302834,22194.426060302834,22194.426060302834,0.0,0.0,0.0,725947.7105495721
2015-08-06,670623.2317256841,677889.718719734,765763.9292351529,670623.2317256841,670623.2317256841,50708.50922283807,50708.50922283807,50708.50922283807,31942.90595688105,31942.90595688105,31942.90595688105,18765.603265957026,18765.603265957026,18765.603265957026,0.0,0.0,0.0,721331.7409485222
2015-08-07,670654.8653259355,669954.0783889712,751149.7044147293,670654.8653259355,670654.8653259355,38900.049842377855,38900.049842377855,38900.049842377855,23317.67301588904,23317.67301588904,23317.67301588904,15582.376826488815,15582.376826488815,15582.376826488815,0.0,0.0,0.0,709554.9151683134
2015-08-08,670686.4989261869,594374.2756154697,679685.2503650854,670686.4989261869,670686.4989261869,-34278.77680906501,-34278.77680906501,-34278.77680906501,-46963.30312783,-46963.30312783,-46963.30312783,12684.526318764985,12684.526318764985,12684.526318764985,0.0,0.0,0.0,636407.7221171219
2015-08-09,670718.1325264382,551710.6876838973,635995.338971832,670718.1325264382,670718.1325264382,-76951.55342653603,-76951.55342653603,-76951.55342653603,-87056.15761379972,-87056.15761379972,-87056.15761379972,10104.604187263682,10104.604187263682,10104.604187263682,0.0,0.0,0.0,593766.5790999022
2015-08-10,670749.7661266897,652486.9733469571,737774.6161051597,670749.7661266897,670749.7661266897,22488.188321387017,22488.188321387017,22488.188321387017,14620.829564499485,14620.829564499485,14620.829564499485,7867.358756887534,7867.358756887534,7867.358756887534,0.0,0.0,0.0,693237.9544480768
2015-08-11,670781.399726941,663994.8884121571,752067.1085219203,670781.399726941,670781.399726941,36965.71840860134,36965.71840860134,36965.71840860134,30976.365840416318,30976.365840416318,30976.365840416318,5989.352568185018,5989.352568185018,5989.352568185018,0.0,0.0,0.0,707747.1181355424
2015-08-12,670813.0333271925,668046.9266400931,751513.9392126943,670813.0333271925,670813.0333271925,37640.46928460227,37640.46928460227,37640.46928460227,33161.68636381326,33161.68636381326,33161.68636381326,4478.782920789023,4478.782920789023,4478.782920789023,0.0,0.0,0.0,708453.5026117949
2015-08-13,670844.6669274438,667522.6412206783,748777.403386305,670844.6669274438,670844.6669274438,35278.41205735687,35278.41205735687,35278.41205735687,31942.905956786504,31942.905956786504,31942.905956786504,3335.5061005703687,3335.5061005703687,3335.5061005703687,0.0,0.0,0.0,706123.0789848007
2015-08-14,670876.3005276952,655172.574179661,738670.8035706037,670876.3005276952,670876.3005276952,25868.934391496652,25868.934391496652,25868.934391496652,23317.673015919754,23317.673015919754,23317.673015919754,2551.2613755769034,2551.2613755769034,2551.2613755769034,0.0,0.0,0.0,696745.2349191919
2015-08-15,670907.9341279467,585345.7534352366,668303.0162969118,670907.9341279467,670907.9341279467,-44853.21750303364,-44853.21750303364,-44853.21750303364,-46963.30312786953,-46963.30312786953,-46963.30312786953,2110.0856248358823,2110.0856248358823,2110.0856248358823,0.0,0.0,0.0,626054.716624913
2015-08-16,670939.567728198,543644.5134166661,630176.37319917,670939.567728198,670939.567728198,-85067.25305642959,-85067.25305642959,-85067.25305642959,-87056.15761382,-87056.15761382,-87056.15761382,1988.9045573904225,1988.9045573904225,1988.9045573904225,0.0,0.0,0.0,585872.3146717685
2015-08-17,670971.2013284494,646023.6008432066,730223.882280253,670971.2013284494,670971.2013284494,16779.11158369741,16779.11158369741,16779.11158369741,14620.82956456155,14620.82956456155,14620.82956456155,2158.282019135856,2158.282019135856,2158.282019135856,0.0,0.0,0.0,687750.3129121468
2015-08-18,671002.8349287008,664033.7952276687,747124.0407451724,671002.8349287008,671002.8349287008,33559.67083389518,33559.67083389518,33559.67083389518,30976.36584045534,30976.36584045534,30976.36584045534,2583.3049934398377,2583.3049934398377,2583.3049934398377,0.0,0.0,0.0,704562.505762596
2015-08-19,671034.4685289522,664596.6464883608,747125.5945631086,671034.4685289522,671034.4685289522,36386.2650430886,36386.2650430886,36386.2650430886,33161.6863637899,33161.6863637899,33161.6863637899,3224.578679298702,3224.578679298702,3224.578679298702,0.0,0.0,0.0,707420.7335720408
2015-08-20,671066.1021292036,664043.1044868093,749570.9424875072,671066.1021292036,671066.1021292036,35982.20951836751,35982.20951836751,35982.20951836751,31942.905956909908,31942.905956909908,31942.905956909908,4039.3035614576065,4039.3035614576065,4039.3035614576065,0.0,0.0,0.0,707048.3116475712
2015-08-21,671097.735729455,655016.9533187198,739614.526368993,671097.735729455,671097.735729455,28300.077745773448,28300.077745773448,28300.077745773448,23317.67301605958,23317.67301605958,23317.67301605958,4982.404729713866,4982.404729713866,4982.404729713866,0.0,0.0,0.0,699397.8134752285
2015-08-22,671129.3693297063,587315.0997197204,671493.5125477763,671129.3693297063,671129.3693297063,-40955.62023116176,-40955.62023116176,-40955.62023116176,-46963.30312782849,-46963.30312782849,-46963.30312782849,6007.682896666741,6007.682896666741,6007.682896666741,0.0,0.0,0.0,630173.7490985446
2015-08-23,671161.0029299578,547786.103657966,637100.5727813169,671161.0029299578,671161.0029299578,-79987.20099906654,-79987.20099906654,-79987.20099906654,-87056.15761379874,-87056.15761379874,-87056.15761379874,7068.956614732207,7068.956614732207,7068.956614732207,0.0,0.0,0.0,591173.8019308912
2015-08-24,671192.6365302091,651285.3010074585,738497.9506896362,671192.6365302091,671192.6365302091,22741.99565683766,22741.99565683766,22741.99565683766,14620.829564617334,14620.829564617334,14620.829564617334,8121.166092220324,8121.166092220324,8121.166092220324,0.0,0.0,0.0,693934.6321870468
2015-08-25,671224.2701304605,671198.5230232457,752811.1965211915,671224.2701304605,671224.2701304605,40097.77655624323,40097.77655624323,40097.77655624323,30976.36584042587,30976.36584042587,30976.36584042587,9121.410715817361,9121.410715817361,9121.410715817361,0.0,0.0,0.0,711322.0466867037
2015-08-26,671255.9037307119,672121.841488443,758391.3986292512,671255.9037307119,671255.9037307119,43191.58120719212,43191.58120719212,43191.58120719212,33161.686363766545,33161.686363766545,33161.686363766545,10029.894843425569,10029.894843425569,10029.894843425569,0.0,0.0,0.0,714447.484937904
2015-08-27,671287.5373309633,674645.7636167429,757828.4396049014,671287.5373309633,671287.5373309633,42753.6655116107,42753.6655116107,42753.6655116107,31942.90595681537,31942.90595681537,31942.90595681537,10810.759554795328,10810.759554795328,10810.759554795328,0.0,0.0,0.0,714041.202842574
2015-08-28,671319.1709312147,663310.7900287884,750871.2154861297,671319.1709312147,671319.1709312147,34750.45475431394,34750.45475431394,34750.45475431394,23317.673015999226,23317.673015999226,23317.673015999226,11432.781738314721,11432.781738314721,11432.781738314721,0.0,0.0,0.0,706069.6256855286
2015-08-29,671350.8045314661,596022.2247151479,680105.5915030323,671350.8045314661,671350.8045314661,-35093.37709224638,-35093.37709224638,-35093.37709224638,-46963.3031277922,-46963.3031277922,-46963.3031277922,11869.926035545823,11869.926035545823,11869.926035545823,0.0,0.0,0.0,636257.4274392197
2015-08-30,671382.4381317175,551264.9055460951,638225.1422120185,671382.4381317175,671382.4381317175,-74954.41797982987,-74954.41797982987,-74954.41797982987,-87056.15761391018,-87056.15761391018,-87056.15761391018,12101.739634080313,12101.739634080313,12101.739634080313,0.0,0.0,0.0,596428.0201518877
2015-08-31,671414.0717319689,659143.206519379,740439.638602649,671414.0717319689,671414.0717319689,26734.41412374899,26734.41412374899,26734.41412374899,14620.829564685675,14620.829564685675,14620.829564685675,12113.584559063313,12113.584559063313,12113.584559063313,0.0,0.0,0.0,698148.4858557179
2015-09-01,671445.7053322203,669708.7179740613,757403.090540704,671445.7053322203,671445.7053322203,42873.07266678977,42873.07266678977,42873.07266678977,30976.365840404716,30976.365840404716,30976.365840404716,11896.706826385052,11896.706826385052,11896.706826385052,0.0,0.0,0.0,714318.77799901
2015-09-02,671477.3389324716,673583.8355887044,759210.6598940836,671477.3389324716,671477.3389324716,44609.83281159677,44609.83281159677,44609.83281159677,33161.68636383287,33161.68636383287,33161.68636383287,11448.146447763891,11448.146447763891,11448.146447763891,0.0,0.0,0.0,716087.1717440684
2015-09-03,671508.9725327231,675510.7276657161,759295.3827076468,671508.9725327231,671508.9725327231,42713.402642905115,42713.402642905115,42713.402642905115,31942.905956850493,31942.905956850493,31942.905956850493,10770.496686054626,10770.496686054626,10770.496686054626,0.0,0.0,0.0,714222.3751756282
2015-09-04,671540.6061329744,662981.3380525401,748052.3846957427,671540.6061329744,671540.6061329744,33189.19803902129,33189.19803902129,33189.19803902129,23317.673016029938,23317.673016029938,23317.673016029938,9871.525022991358,9871.525022991358,9871.525022991358,0.0,0.0,0.0,704729.8041719957
2015-09-05,671572.2397332258,590092.6250990262,675816.3134085733,671572.2397332258,671572.2397332258,-38199.63122024632,-38199.63122024632,-38199.63122024632,-46963.30312790754,-46963.30312790754,-46963.30312790754,8763.671907661223,8763.671907661223,8763.671907661223,0.0,0.0,0.0,633372.6085129795
2015-09-06,671603.8733334772,547669.7155954429,633440.9424124911,671603.8733334772,671603.8733334772,-79592.71120968064,-79592.71120968064,-79592.71120968064,-87056.15761397606,-87056.15761397606,-87056.15761397606,7463.4464042954105,7463.4464042954105,7463.4464042954105,0.0,0.0,0.0,592011.1621237965
2015-09-07,671635.5069337286,650345.5015589121,736915.2392796635,671635.5069337286,671635.5069337286,20611.569836614217,20611.569836614217,20611.569836614217,14620.829564574493,14620.829564574493,14620.829564574493,5990.740272039723,5990.740272039723,5990.740272039723,0.0,0.0,0.0,692247.0767703428
2015-09-08,671667.14053398,664578.7470851226,746995.0084849715,671667.14053398,671667.14053398,35344.44956808807,35344.44956808807,35344.44956808807,30976.365840409486,30976.365840409486,30976.365840409486,4368.08372767858,4368.08372767858,4368.08372767858,0.0,0.0,0.0,707011.590102068
2015-09-09,671698.7741342314,665799.0547711054,745931.137737423,671698.7741342314,671698.7741342314,35781.55348959704,35781.55348959704,35781.55348959704,33161.68636376321,33161.68636376321,33161.68636376321,2619.8671258338372,2619.8671258338372,2619.8671258338372,0.0,0.0,0.0,707480.3276238284
2015-09-10,671730.4077344827,661751.2779598804,746643.5904931355,671730.4077344827,671730.4077344827,32714.45898186341,32714.45898186341,32714.45898186341,31942.905956885614,31942.905956885614,31942.905956885614,771.5530249777928,771.5530249777928,771.5530249777928,0.0,0.0,0.0,704444.8667163461
2015-09-11,671762.0413347342,651229.6562092659,734749.4263951121,671762.0413347342,671762.0413347342,22166.575614546702,22166.575614546702,22166.575614546702,23317.673015878514,23317.673015878514,23317.673015878514,-1151.0974013318094,-1151.0974013318094,-1151.0974013318094,0.0,0.0,0.0,693928.6169492808
2015-09-12,671793.6749349856,579476.0075700997,662993.2997464737,671793.6749349856,671793.6749349856,-50086.06399872825,-50086.06399872825,-50086.06399872825,-46963.30312786652,-46963.30312786652,-46963.30312786652,-3122.760870861725,-3122.760870861725,-3122.760870861725,0.0,0.0,0.0,621707.6109362573
2015-09-13,671825.3085352369,535581.6102065765,623225.3011995944,671825.3085352369,671825.3085352369,-92175.38817771991,-92175.38817771991,-92175.38817771991,-87056.15761390922,-87056.15761390922,-87056.15761390922,-5119.230563810694,-5119.230563810694,-5119.230563810694,0.0,0.0,0.0,579649.920357517
2015-09-14,671856.9421354884,632243.7559676731,722308.920441196,671856.9421354884,671856.9421354884,7502.811182329164,7502.811182329164,7502.811182329164,14620.829564636557,14620.829564636557,14620.829564636557,-7118.018382307394,-7118.018382307394,-7118.018382307394,0.0,0.0,0.0,679359.7533178176
2015-09-15,671888.5757357397,653058.4165056227,735580.818542975,671888.5757357397,671888.5757357397,21877.50033779814,21877.50033779814,21877.50033779814,30976.365840380022,30976.365840380022,30976.365840380022,-9098.865502581886,-9098.865502581886,-9098.865502581886,0.0,0.0,0.0,693766.0760735378
2015-09-16,671920.2093359911,652833.1646766338,735392.4707913322,671920.2093359911,671920.2093359911,22117.537155617934,22117.537155617934,22117.537155617934,33161.68636380784,33161.68636380784,33161.68636380784,-11044.149208189912,-11044.149208189912,-11044.149208189912,0.0,0.0,0.0,694037.746491609
2015-09-17,671951.8429362425,649342.7546236108,732905.7404456239,671951.8429362425,671951.8429362425,19003.728290203144,19003.728290203144,19003.728290203144,31942.905956879356,31942.905956879356,31942.905956879356,-12939.17766667621,-12939.17766667621,-12939.17766667621,0.0,0.0,0.0,690955.5712264456
2015-09-18,671983.4765364939,638361.5543691,723391.1638741652,671983.4765364939,671983.4765364939,8545.304859335283,8545.304859335283,8545.304859335283,23317.673016018336,23317.673016018336,23317.673016018336,-14772.368156683056,-14772.368156683056,-14772.368156683056,0.0,0.0,0.0,680528.7813958292
2015-09-19,672015.1101367453,567423.5800571104,648651.6639348087,672015.1101367453,672015.1101367453,-63498.611271827365,-63498.611271827365,-63498.611271827365,-46963.30312790605,-46963.30312790605,-46963.30312790605,-16535.30814392131,-16535.30814392131,-16535.30814392131,0.0,0.0,0.0,608516.4988649179
2015-09-20,672046.7437369967,526000.979300474,610017.6463841072,672046.7437369967,672046.7437369967,-105278.86003329504,-105278.86003329504,-105278.86003329504,-87056.15761388793,-87056.15761388793,-87056.15761388793,-18222.702419407105,-18222.702419407105,-18222.702419407105,0.0,0.0,0.0,566767.8837037017
2015-09-21,672078.377337248,623779.9500717688,715443.8086884693,672078.377337248,672078.377337248,-5211.383568164308,-5211.383568164308,-5211.383568164308,14620.82956469862,14620.82956469862,14620.82956469862,-19832.21313286293,-19832.21313286293,-19832.21313286293,0.0,0.0,0.0,666866.9937690836
2015-09-22,672110.0109374995,639440.0973250284,725016.8078481364,672110.0109374995,672110.0109374995,9612.162974024766,9612.162974024766,9612.162974024766,30976.36584041905,30976.36584041905,30976.36584041905,-21364.20286639428,-21364.20286639428,-21364.20286639428,0.0,0.0,0.0,681722.1739115242
2015-09-23,672141.6445377507,642320.1700943871,727101.5734340646,672141.6445377507,672141.6445377507,10340.29256479095,10340.29256479095,10340.29256479095,33161.6863637382,33161.6863637382,33161.6863637382,-22821.39379894724,-22821.39379894724,-22821.39379894724,0.0,0.0,0.0,682481.9371025417
2015-09-24,672173.2781380021,636717.2177059359,722068.8753751175,672173.2781380021,672173.2781380021,7734.44753329499,7734.44753329499,7734.44753329499,31942.90595682621,31942.90595682621,31942.90595682621,-24208.458423531214,-24208.458423531214,-24208.458423531214,0.0,0.0,0.0,679907.7256712972
2015-09-25,672204.9117382537,626705.2378303142,710747.0937247875,672204.9117382537,672204.9117382537,-2213.8861125324934,-2213.8861125324934,-2213.8861125324934,23317.673015957986,23317.673015957986,23317.673015957986,-25531.55912849048,-25531.55912849048,-25531.55912849048,0.0,0.0,0.0,669991.0256257212
2015-09-26,672236.545338505,555465.8817613563,641778.1071341891,672236.545338505,672236.545338505,-73761.15831752823,-73761.15831752823,-73761.15831752823,-46963.3031277892,-46963.3031277892,-46963.3031277892,-26797.855189739013,-26797.855189739013,-26797.855189739013,0.0,0.0,0.0,598475.3870209767
2015-09-27,672268.1789387563,512616.6831455551,599865.7965217993,672268.1789387563,672268.1789387563,-115071.1539270905,-115071.1539270905,-115071.1539270905,-87056.1576138211,-87056.1576138211,-87056.1576138211,-28014.996313269414,-28014.996313269414,-28014.996313269414,0.0,0.0,0.0,557197.0250116659
