ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-10-23,4787158.077936559,4196597.069511733,4817398.632924075,4787158.077936559,4787158.077936559,-291810.15820815385,-291810.15820815385,-291810.15820815385,-291810.15820815385,-291810.15820815385,-291810.15820815385,0.0,0.0,0.0,4495347.919728405
2016-10-30,4788157.785913179,4235404.458003598,4867379.44776518,4788157.785913179,4788157.785913179,-241755.08024999555,-241755.08024999555,-241755.08024999555,-241755.08024999555,-241755.08024999555,-241755.08024999555,0.0,0.0,0.0,4546402.705663183
2016-11-06,4789157.493889798,4282005.436939667,4931838.185361433,4789157.493889798,4789157.493889798,-178706.9929960069,-178706.9929960069,-178706.9929960069,-178706.9929960069,-178706.9929960069,-178706.9929960069,0.0,0.0,0.0,4610450.500893791
2016-11-13,4790157.201866418,4365477.493054988,5007347.10823594,4790157.201866418,4790157.201866418,-106255.85933525822,-106255.85933525822,-106255.85933525822,-106255.85933525822,-106255.85933525822,-106255.85933525822,0.0,0.0,0.0,4683901.3425311595
2016-11-20,4791156.909843038,4466948.436360173,5092001.65426183,4791156.909843038,4791156.909843038,2268.0523073129034,2268.0523073129034,2268.0523073129034,2268.0523073129034,2268.0523073129034,2268.0523073129034,0.0,0.0,0.0,4793424.962150351
2016-11-27,4792156.617819658,4637890.533244627,5284537.576164134,4792156.617819658,4792156.617819658,151484.97116919528,151484.97116919528,151484.97116919528,151484.97116919528,151484.97116919528,151484.97116919528,0.0,0.0,0.0,4943641.588988853
2016-12-04,4793156.325796277,4760280.679103772,5356047.905704274,4793156.325796277,4793156.325796277,274356.9937038206,274356.9937038206,274356.9937038206,274356.9937038206,274356.9937038206,274356.9937038206,0.0,0.0,0.0,5067513.319500098
2016-12-11,4794156.033772897,4733201.965780267,5357178.327054061,4794156.033772897,4794156.033772897,269364.4509410643,269364.4509410643,269364.4509410643,269364.4509410643,269364.4509410643,269364.4509410643,0.0,0.0,0.0,5063520.484713961
2016-12-18,4795155.741749518,4571903.088038989,5213500.005847005,4795155.741749518,4795155.741749518,111720.25416568558,111720.25416568558,111720.25416568558,111720.25416568558,111720.25416568558,111720.25416568558,0.0,0.0,0.0,4906875.995915203
2016-12-25,4796155.449726136,4378662.826837257,5033457.214308896,4796155.449726136,4796155.449726136,-81787.15121400394,-81787.15121400394,-81787.15121400394,-81787.15121400394,-81787.15121400394,-81787.15121400394,0.0,0.0,0.0,4714368.298512133
2017-01-01,4797155.157702756,4376969.768101752,4990613.626642238,4797155.157702756,4797155.157702756,-130334.70622492794,-130334.70622492794,-130334.70622492794,-130334.70622492794,-130334.70622492794,-130334.70622492794,0.0,0.0,0.0,4666820.451477828
2017-01-08,4798154.865679377,4524998.612955725,5162055.471047471,4798154.865679377,4798154.865679377,46005.99583659901,46005.99583659901,46005.99583659901,46005.99583659901,46005.99583659901,46005.99583659901,0.0,0.0,0.0,4844160.861515976
2017-01-15,4799154.5736559965,4819573.627474477,5445590.275208807,4799154.5736559965,4799154.5736559965,339633.0214398654,339633.0214398654,339633.0214398654,339633.0214398654,339633.0214398654,339633.0214398654,0.0,0.0,0.0,5138787.595095862
2017-01-22,4800154.281632616,5057850.801572343,5672178.703774117,4800154.281632616,4800154.281632616,545507.9371155398,545507.9371155398,545507.9371155398,545507.9371155398,545507.9371155398,545507.9371155398,0.0,0.0,0.0,5345662.218748156
2017-01-29,4801153.989609236,5032771.777652031,5672291.085872571,4801153.989609236,4801153.989609236,543708.1613757657,543708.1613757657,543708.1613757657,543708.1613757657,543708.1613757657,543708.1613757657,0.0,0.0,0.0,5344862.150985002
2017-02-05,4802144.489967595,4890662.737919499,5508076.490485106,4802144.489967595,4802144.489967595,392703.9370973863,392703.9370973863,392703.9370973863,392703.9370973863,392703.9370973863,392703.9370973863,0.0,0.0,0.0,5194848.427064981
2017-02-12,4803134.990325954,4716919.574838715,5377085.979045706,4803134.990325954,4803134.990325954,248496.77479285977,248496.77479285977,248496.77479285977,248496.77479285977,248496.77479285977,248496.77479285977,0.0,0.0,0.0,5051631.765118813
2017-02-19,4804125.490684314,4669157.482408276,5326117.8903565565,4804125.490684314,4804125.490684314,206720.45057245172,206720.45057245172,206720.45057245172,206720.45057245172,206720.45057245172,206720.45057245172,0.0,0.0,0.0,5010845.941256765
2017-02-26,4805115.991042674,4696234.161248002,5353960.149436299,4805115.991042674,4805115.991042674,231604.20417936274,231604.20417936274,231604.20417936274,231604.20417936274,231604.20417936274,231604.20417936274,0.0,0.0,0.0,5036720.195222036
2017-03-05,4806106.491401033,4703911.939708339,5347823.812503651,4806106.491401033,4806106.491401033,225177.7408130172,225177.7408130172,225177.7408130172,225177.7408130172,225177.7408130172,225177.7408130172,0.0,0.0,0.0,5031284.232214049
2017-03-12,4807096.9917593915,4635035.0919946525,5274392.82803413,4807096.9917593915,4807096.9917593915,139340.7181958564,139340.7181958564,139340.7181958564,139340.7181958564,139340.7181958564,139340.7181958564,0.0,0.0,0.0,4946437.709955248
2017-03-19,4808087.492117751,4492696.14586675,5148013.497703522,4808087.492117751,4808087.492117751,9031.264562207185,9031.264562207185,9031.264562207185,9031.264562207185,9031.264562207185,9031.264562207185,0.0,0.0,0.0,4817118.756679959
2017-03-26,4809077.99247611,4395143.622883115,5028283.432089976,4809077.99247611,4809077.99247611,-106607.52375263102,-106607.52375263102,-106607.52375263102,-106607.52375263102,-106607.52375263102,-106607.52375263102,0.0,0.0,0.0,4702470.46872348
2017-04-02,4810068.492834469,4290915.126671555,4927585.185142091,4810068.492834469,4810068.492834469,-187985.02447521285,-187985.02447521285,-187985.02447521285,-187985.02447521285,-187985.02447521285,-187985.02447521285,0.0,0.0,0.0,4622083.468359256
2017-04-09,4811058.993192829,4231266.610348946,4851388.742994223,4811058.993192829,4811058.993192829,-254152.593341797,-254152.593341797,-254152.593341797,-254152.593341797,-254152.593341797,-254152.593341797,0.0,0.0,0.0,4556906.3998510325
2017-04-16,4812049.493551188,4166399.5479451125,4833727.897613425,4812049.493551188,4812049.493551188,-319033.67674563196,-319033.67674563196,-319033.67674563196,-319033.67674563196,-319033.67674563196,-319033.67674563196,0.0,0.0,0.0,4493015.816805556
2017-04-23,4813039.993909548,4124601.8906817576,4785833.998232715,4813039.993909548,4813039.993909548,-370325.8142945886,-370325.8142945886,-370325.8142945886,-370325.8142945886,-370325.8142945886,-370325.8142945886,0.0,0.0,0.0,4442714.179614959
2017-04-30,4814030.494267907,4093695.635812672,4757522.95728526,4814030.494267907,4814030.494267907,-390707.37353777594,-390707.37353777594,-390707.37353777594,-390707.37353777594,-390707.37353777594,-390707.37353777594,0.0,0.0,0.0,4423323.120730131
2017-05-07,4815020.994626267,4129608.8405066133,4751751.288069874,4815020.994626267,4815020.994626267,-381423.21880602714,-381423.21880602714,-381423.21880602714,-381423.21880602714,-381423.21880602714,-381423.21880602714,0.0,0.0,0.0,4433597.775820239
2017-05-14,4816011.494984626,4121752.0318201375,4773854.7342262305,4816011.494984626,4816011.494984626,-354947.83147827635,-354947.83147827635,-354947.83147827635,-354947.83147827635,-354947.83147827635,-354947.83147827635,0.0,0.0,0.0,4461063.66350635
2017-05-21,4817001.995342985,4194304.974633679,4810777.768088797,4817001.995342985,4817001.995342985,-315562.64889434475,-315562.64889434475,-315562.64889434475,-315562.64889434475,-315562.64889434475,-315562.64889434475,0.0,0.0,0.0,4501439.34644864
2017-05-28,4817992.495701344,4243583.847464232,4858243.61422926,4817992.495701344,4817992.495701344,-263017.19191325293,-263017.19191325293,-263017.19191325293,-263017.19191325293,-263017.19191325293,-263017.19191325293,0.0,0.0,0.0,4554975.303788091
2017-06-04,4818976.8721261695,4275636.874004382,4923849.110063472,4818976.8721261695,4818976.8721261695,-212161.2022022014,-212161.2022022014,-212161.2022022014,-212161.2022022014,-212161.2022022014,-212161.2022022014,0.0,0.0,0.0,4606815.669923968
2017-06-11,4819961.248550996,4309882.468916807,4980871.70069086,4819961.248550996,4819961.248550996,-187428.51573683837,-187428.51573683837,-187428.51573683837,-187428.51573683837,-187428.51573683837,-187428.51573683837,0.0,0.0,0.0,4632532.732814157
