ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-03-31,19264532.556086432,17786848.12302456,21703189.153750647,19264532.556086432,19264532.556086432,528193.4837865927,528193.4837865927,528193.4837865927,528193.4837865927,528193.4837865927,528193.4837865927,0.0,0.0,0.0,19792726.039873026
2024-04-30,19243691.206936806,15625537.154720034,19305664.746308513,19243691.206936806,19243691.206936806,-1772071.7096204876,-1772071.7096204876,-1772071.7096204876,-1772071.7096204876,-1772071.7096204876,-1772071.7096204876,0.0,0.0,0.0,17471619.49731632
2024-05-31,19222155.146148857,16026590.211274454,19949354.480387837,19222155.146148857,19222155.146148857,-1300772.5018441728,-1300772.5018441728,-1300772.5018441728,-1300772.5018441728,-1300772.5018441728,-1300772.5018441728,0.0,0.0,0.0,17921382.644304685
2024-06-30,19201313.796999227,15966906.207952365,19641168.846932255,19201313.796999227,19201313.796999227,-1421774.3351825047,-1421774.3351825047,-1421774.3351825047,-1421774.3351825047,-1421774.3351825047,-1421774.3351825047,0.0,0.0,0.0,17779539.46181672
2024-07-31,19179777.73621128,18945617.010336734,22757165.667833123,19179777.73621128,19179777.73621128,1618639.1486127519,1618639.1486127519,1618639.1486127519,1618639.1486127519,1618639.1486127519,1618639.1486127519,0.0,0.0,0.0,20798416.884824034
2024-08-31,19158241.675423328,18102275.867142446,21995955.709342506,19158241.675423328,19158241.675423328,863967.2936881854,863967.2936881854,863967.2936881854,863967.2936881854,863967.2936881854,863967.2936881854,0.0,0.0,0.0,20022208.969111513
2024-09-30,19137400.326273702,16595105.890362494,20410997.1199834,19137400.326273702,19137400.326273702,-505255.7591981777,-505255.7591981777,-505255.7591981777,-505255.7591981777,-505255.7591981777,-505255.7591981777,0.0,0.0,0.0,18632144.567075524
2024-10-31,19115864.265485752,16405008.960629437,20286901.75734437,19115864.265485752,19115864.265485752,-737550.9811919843,-737550.9811919843,-737550.9811919843,-737550.9811919843,-737550.9811919843,-737550.9811919843,0.0,0.0,0.0,18378313.284293767
2024-11-30,19095022.916336123,16978528.867597967,20645755.63463726,19095022.916336123,19095022.916336123,-240434.07021769622,-240434.07021769622,-240434.07021769622,-240434.07021769622,-240434.07021769622,-240434.07021769622,0.0,0.0,0.0,18854588.846118428
2024-12-31,19073486.855548177,18032001.655463133,21740193.296295106,19073486.855548177,19073486.855548177,938183.4776315675,938183.4776315675,938183.4776315675,938183.4776315675,938183.4776315675,938183.4776315675,0.0,0.0,0.0,20011670.333179746
2025-01-31,19051950.794760227,19446387.121400055,23285504.6513388,19051950.794760227,19051950.794760227,2286553.695950218,2286553.695950218,2286553.695950218,2286553.695950218,2286553.695950218,2286553.695950218,0.0,0.0,0.0,21338504.490710445
