ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-12-31,-27233843.424114704,50028298.517942525,70332815.15476742,-27233843.424114704,-27233843.424114704,87273556.542334,87273556.542334,87273556.542334,87273556.542334,87273556.542334,87273556.542334,0.0,0.0,0.0,60039713.1182193
2023-03-31,-27240753.38097326,52606208.75512984,72016115.69571841,-27240753.38097326,-27240753.38097326,89952820.6693032,89952820.6693032,89952820.6693032,89952820.6693032,89952820.6693032,89952820.6693032,0.0,0.0,0.0,62712067.28832993
2023-06-30,-27247740.115081858,33563806.88906318,53536276.7494705,-27247740.115081858,-27247740.115081858,71221547.4593298,71221547.4593298,71221547.4593298,71221547.4593298,71221547.4593298,71221547.4593298,0.0,0.0,0.0,43973807.34424794
2023-09-30,-27254803.626488354,53205502.209359445,72994161.71417597,-27254803.626488354,-27254803.626488354,90005610.86427854,90005610.86427854,90005610.86427854,90005610.86427854,90005610.86427854,90005610.86427854,0.0,0.0,0.0,62750807.23779018
2023-12-31,-27261867.13789485,49768180.61640748,69808468.3824528,-27261867.13789485,-27261867.13789485,86870286.17665638,86870286.17665638,86870286.17665638,86870286.17665638,86870286.17665638,86870286.17665638,0.0,0.0,0.0,59608419.03876153
2024-03-31,-27268853.872003444,52695517.28621803,72062198.93683213,-27268853.872003444,-27268853.872003444,89539776.0542562,89539776.0542562,89539776.0542562,89539776.0542562,89539776.0542562,89539776.0542562,0.0,0.0,0.0,62270922.18225276
2024-06-30,-27275840.606112044,48664718.11276209,67074074.394198194,-27275840.606112044,-27275840.606112044,85367162.74575287,85367162.74575287,85367162.74575287,85367162.74575287,85367162.74575287,85367162.74575287,0.0,0.0,0.0,58091322.13964082
2024-09-30,-27282904.117518537,52863744.98036304,71990520.46477386,-27282904.117518537,-27282904.117518537,89868122.76659055,89868122.76659055,89868122.76659055,89868122.76659055,89868122.76659055,89868122.76659055,0.0,0.0,0.0,62585218.649072014
2024-12-31,-27289967.628925033,50166700.871469095,69186892.7837206,-27289967.628925033,-27289967.628925033,87600825.1134727,87600825.1134727,87600825.1134727,87600825.1134727,87600825.1134727,87600825.1134727,0.0,0.0,0.0,60310857.48454767
2025-03-31,-27296877.585735735,52587053.89994215,72571644.91018337,-27296877.585735735,-27296877.585735735,89606059.3152686,89606059.3152686,89606059.3152686,89606059.3152686,89606059.3152686,89606059.3152686,0.0,0.0,0.0,62309181.72953287
2025-06-30,-27303864.319844328,43353108.831736065,63186124.26263713,-27303864.319844328,-27303864.319844328,81215291.56584926,81215291.56584926,81215291.56584926,81215291.56584926,81215291.56584926,81215291.56584926,0.0,0.0,0.0,53911427.24600493
2025-09-30,-27310927.831250824,52172298.654715024,72982799.56407051,-27310930.4756107,-27310924.90161478,89836683.8447614,89836683.8447614,89836683.8447614,89836683.8447614,89836683.8447614,89836683.8447614,0.0,0.0,0.0,62525756.01351058
2025-12-31,-27317991.34265732,50491845.03567176,69594778.3713307,-27318000.221590493,-27317981.51557457,87517098.0679294,87517098.0679294,87517098.0679294,87517098.0679294,87517098.0679294,87517098.0679294,0.0,0.0,0.0,60199106.72527208
2026-03-31,-27324901.299468018,52959416.16374134,72184221.30847116,-27324918.67375832,-27324881.65743907,89743060.5422284,89743060.5422284,89743060.5422284,89743060.5422284,89743060.5422284,89743060.5422284,0.0,0.0,0.0,62418159.24276038
2026-06-30,-27331888.03357662,39257668.04578524,58548159.55667382,-27331916.047405574,-27331856.526087712,76498290.3625081,76498290.3625081,76498290.3625081,76498290.3625081,76498290.3625081,76498290.3625081,0.0,0.0,0.0,49166402.32893148
2026-09-30,-27338951.544983115,53029381.56608163,72411469.40933812,-27338992.03907483,-27338906.745973848,89883480.8210558,89883480.8210558,89883480.8210558,89883480.8210558,89883480.8210558,89883480.8210558,0.0,0.0,0.0,62544529.27607268
2026-12-31,-27346015.056389607,49812597.44359158,69001370.2128555,-27346071.901793126,-27345954.90289964,87273556.54232226,87273556.54232226,87273556.54232226,87273556.54232226,87273556.54232226,87273556.54232226,0.0,0.0,0.0,59927541.485932656
2027-03-31,-27352925.01320031,53655691.69193921,71918839.71809252,-27352996.365943767,-27352847.931373406,89952820.66940203,89952820.66940203,89952820.66940203,89952820.66940203,89952820.66940203,89952820.66940203,0.0,0.0,0.0,62599895.65620172
2027-06-30,-27359911.747308906,33801813.686678246,53300367.797281705,-27360001.293946303,-27359815.91861136,71221547.45937502,71221547.45937502,71221547.45937502,71221547.45937502,71221547.45937502,71221547.45937502,0.0,0.0,0.0,43861635.712066114
2027-09-30,-27366975.2587154,53245836.02958888,72551817.7947648,-27367085.233506568,-27366862.234647073,90005610.86425595,90005610.86425595,90005610.86425595,90005610.86425595,90005610.86425595,90005610.86425595,0.0,0.0,0.0,62638635.60554055
2027-12-31,-27374038.770121895,50111637.35420208,69210228.0256628,-27374165.859280016,-27373907.644426808,86870286.17665255,86870286.17665255,86870286.17665255,86870286.17665255,86870286.17665255,86870286.17665255,0.0,0.0,0.0,59496247.406530656
