ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-06-30,-14795124.487163968,91950255.0014786,148055958.7301794,-14795124.487163968,-14795124.487163968,135122246.0029693,135122246.0029693,135122246.0029693,135122246.0029693,135122246.0029693,135122246.0029693,0.0,0.0,0.0,120327121.51580533
2025-12-31,-14108324.370800417,102656467.90891883,157143249.08809674,-14108350.352235775,-14108299.188971179,144487976.7729579,144487976.7729579,144487976.7729579,144487976.7729579,144487976.7729579,144487976.7729579,0.0,0.0,0.0,130379652.40215747
2026-06-30,-13432722.082421055,83358990.9172992,139679617.5014143,-13432804.224513352,-13432639.727574898,124617847.7899664,124617847.7899664,124617847.7899664,124617847.7899664,124617847.7899664,124617847.7899664,0.0,0.0,0.0,111185125.70754535
2026-12-31,-12745921.966057505,104302508.99907143,160078537.9559599,-12746086.222095896,-12745763.843151776,144629901.91884163,144629901.91884163,144629901.91884163,144629901.91884163,144629901.91884163,144629901.91884163,0.0,0.0,0.0,131883979.95278412
2027-06-30,-12070319.677678142,74697342.59797126,131061481.206573,-12070577.11323212,-12070070.229514532,113432769.84120886,113432769.84120886,113432769.84120886,113432769.84120886,113432769.84120886,113432769.84120886,0.0,0.0,0.0,101362450.16353072
2027-12-31,-11383519.56131459,107349069.64325339,160531828.63815382,-11383889.902464734,-11383169.545917477,144530275.64503354,144530275.64503354,144530275.64503354,144530275.64503354,144530275.64503354,144530275.64503354,0.0,0.0,0.0,133146756.08371896
2028-06-30,-10704184.663607165,107465647.2851166,162452852.51329824,-10704691.482273784,-10703715.466939433,144933232.70677823,144933232.70677823,144933232.70677823,144933232.70677823,144933232.70677823,144933232.70677823,0.0,0.0,0.0,134229048.04317105
2028-12-31,-10017384.547243616,106289126.4605722,163046316.1735902,-10018014.761639016,-10016763.274982305,144104483.6465653,144104483.6465653,144104483.6465653,144104483.6465653,144104483.6465653,144104483.6465653,0.0,0.0,0.0,134087099.09932168
2029-06-30,-9341782.258864252,97726023.50855578,154122169.9572148,-9342545.468747875,-9340986.066923728,135122246.00287536,135122246.00287536,135122246.00287536,135122246.00287536,135122246.00287536,135122246.00287536,0.0,0.0,0.0,125780463.7440111
2029-12-31,-8654982.1425007,109925530.5598123,164296462.86335889,-8655895.113812525,-8654041.295187715,144487976.7729797,144487976.7729797,144487976.7729797,144487976.7729797,144487976.7729797,144487976.7729797,0.0,0.0,0.0,135832994.630479
2030-06-30,-7979379.854121341,87623121.60757759,145282260.41449195,-7980447.022417739,-7978256.05608506,124617847.78991498,124617847.78991498,124617847.78991498,124617847.78991498,124617847.78991498,124617847.78991498,0.0,0.0,0.0,116638467.93579364
