ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2048-06-30,16562526.477891402,133811758.06993642,187980559.0970229,16552398.715304412,16574143.12224862,144933232.70667467,144933232.70667467,144933232.70667467,144933232.70667467,144933232.70667467,144933232.70667467,0.0,0.0,0.0,161495759.18456608
2048-12-31,17249326.594254956,134372441.43193728,188973411.59077072,17238847.04007378,17261392.74405777,144104483.64657605,144104483.64657605,144104483.64657605,144104483.64657605,144104483.64657605,144104483.64657605,0.0,0.0,0.0,161353810.24083102
2049-06-30,17924928.882634316,125543874.12940504,180828248.77605698,17914109.59339897,17937491.109851908,135122246.00295234,135122246.00295234,135122246.00295234,135122246.00295234,135122246.00295234,135122246.00295234,0.0,0.0,0.0,153047174.88558665
2049-12-31,18611728.998997867,135993713.16915894,189501832.2103222,18600494.349194184,18624685.30483217,144487976.77299076,144487976.77299076,144487976.77299076,144487976.77299076,144487976.77299076,144487976.77299076,0.0,0.0,0.0,163099705.77198863
2050-06-30,19287331.28737723,114616441.19145863,169923788.90904582,19275625.704814885,19300725.394783895,124617847.78986351,124617847.78986351,124617847.78986351,124617847.78986351,124617847.78986351,124617847.78986351,0.0,0.0,0.0,143905179.07724074
2050-12-31,19974131.403740782,138247831.82195336,193180671.0854673,19962029.65435448,19987901.91820507,144629901.91883713,144629901.91883713,144629901.91883713,144629901.91883713,144629901.91883713,144629901.91883713,0.0,0.0,0.0,164604033.32257792
2051-06-30,20649733.692120146,105871832.27651644,161854958.82353577,20637288.1009093,20663849.65596922,113432769.84106265,113432769.84106265,113432769.84106265,113432769.84106265,113432769.84106265,113432769.84106265,0.0,0.0,0.0,134082503.5331828
2051-12-31,21336533.808483697,138819029.57689628,195328056.75907165,21323778.257676434,21351059.978939958,144530275.6450439,144530275.6450439,144530275.6450439,144530275.6450439,144530275.6450439,144530275.6450439,0.0,0.0,0.0,165866809.4535276
2052-06-30,22015868.70619112,139652726.4056182,197349731.44855842,22002737.723339677,22030835.445698883,144933232.70673394,144933232.70673394,144933232.70673394,144933232.70673394,144933232.70673394,144933232.70673394,0.0,0.0,0.0,166949101.41292506
2052-12-31,22702668.82255467,140907333.6153675,195961703.82447404,22689223.47033952,22717985.208251175,144104483.64653167,144104483.64653167,144104483.64653167,144104483.64653167,144104483.64653167,144104483.64653167,0.0,0.0,0.0,166807152.46908635
2053-06-30,23378271.11093403,130719637.70371449,185606189.57107684,23364432.28937535,23393938.33644645,135122246.00295913,135122246.00295913,135122246.00295913,135122246.00295913,135122246.00295913,135122246.00295913,0.0,0.0,0.0,158500517.11389315
2053-12-31,24065071.22729758,142424929.12566292,195451173.83125415,24050795.200530887,24081102.14544815,144487976.77298918,144487976.77298918,144487976.77298918,144487976.77298918,144487976.77298918,144487976.77298918,0.0,0.0,0.0,168553048.00028676
2054-06-30,24740673.515676938,119737370.67202277,176224885.1458339,24726071.239702825,24757099.014889643,124617847.7898764,124617847.7898764,124617847.7898764,124617847.7898764,124617847.7898764,124617847.7898764,0.0,0.0,0.0,149358521.30555335
2054-12-31,25427473.632040497,140928580.81967783,199378006.8803146,25412581.03693146,25444347.198687576,144629901.91884685,144629901.91884685,144629901.91884685,144629901.91884685,144629901.91884685,144629901.91884685,0.0,0.0,0.0,170057375.55088735
2055-06-30,26103075.920419853,111859732.01117654,167664981.06977576,26087837.39773762,26120391.996680576,113432769.8411239,113432769.8411239,113432769.8411239,113432769.8411239,113432769.8411239,113432769.8411239,0.0,0.0,0.0,139535845.76154375
2055-12-31,26789876.036783405,142510355.91278234,199629616.8994128,26774093.036099702,26807632.737583432,144530275.6450518,144530275.6450518,144530275.6450518,144530275.6450518,144530275.6450518,144530275.6450518,0.0,0.0,0.0,171320151.6818352
2056-06-30,27469210.934490833,144950372.3236432,197877414.5329298,27452904.400038604,27487327.92270433,144933232.7067655,144933232.7067655,144933232.7067655,144933232.7067655,144933232.7067655,144933232.7067655,0.0,0.0,0.0,172402443.64125633
2056-12-31,28156011.05085439,144772425.27226081,199005973.39424163,28139343.31630204,28174526.70400538,144104483.6465429,144104483.6465429,144104483.6465429,144104483.6465429,144104483.6465429,144104483.6465429,0.0,0.0,0.0,172260494.6973973
2057-06-30,28831613.339233737,137296958.90405008,191584486.60349026,28814499.195406187,28850475.07450667,135122246.00285593,135122246.00285593,135122246.00285593,135122246.00285593,135122246.00285593,135122246.00285593,0.0,0.0,0.0,163953859.34208965
2057-12-31,29518413.455597296,146860301.16159207,202894676.31539494,29500811.476546742,29537787.04343565,144487976.77296162,144487976.77296162,144487976.77296162,144487976.77296162,144487976.77296162,144487976.77296162,0.0,0.0,0.0,174006390.2285589
2058-06-30,30194015.74397666,128192283.37891895,183073431.40545827,30176007.737333905,30213771.696836453,124617847.78995101,124617847.78995101,124617847.78995101,124617847.78995101,124617847.78995101,124617847.78995101,0.0,0.0,0.0,154811863.53392768
2058-12-31,30880815.86034021,147868435.9922462,204002157.3213147,30862449.468888335,30900974.023809783,144629901.9188299,144629901.9188299,144629901.9188299,144629901.9188299,144629901.9188299,144629901.9188299,0.0,0.0,0.0,175510717.7791701
2059-06-30,31556418.148719568,117763194.3349182,172010232.31514907,31537537.658272896,31577035.290350206,113432769.84106067,113432769.84106067,113432769.84106067,113432769.84106067,113432769.84106067,113432769.84106067,0.0,0.0,0.0,144989187.98978025
2059-12-31,32243218.26508312,150924677.9507582,206349701.35429728,32224123.927365027,32264301.866757344,144530275.6450256,144530275.6450256,144530275.6450256,144530275.6450256,144530275.6450256,144530275.6450256,0.0,0.0,0.0,176773493.91010875
2060-06-30,32922553.16279055,151156903.04247493,204705589.34500667,32903060.64942355,32943917.889597826,144933232.7066342,144933232.7066342,144933232.7066342,144933232.7066342,144933232.7066342,144933232.7066342,0.0,0.0,0.0,177855785.86942476
2060-12-31,33609353.2791541,149703067.5594571,205454282.6064073,33589495.077572435,33631079.77472827,144104483.64660373,144104483.64660373,144104483.64660373,144104483.64660373,144104483.64660373,144104483.64660373,0.0,0.0,0.0,177713836.92575783
2061-06-30,34284955.56753346,143753452.49858046,196984694.94894826,34264604.05792892,34307165.55547246,135122246.0029217,135122246.0029217,135122246.0029217,135122246.0029217,135122246.0029217,135122246.0029217,0.0,0.0,0.0,169407201.57045516
2061-12-31,34971755.68389701,152316481.7783483,206261069.4584358,34951079.1803613,34994450.88612444,144487976.77295035,144487976.77295035,144487976.77295035,144487976.77295035,144487976.77295035,144487976.77295035,0.0,0.0,0.0,179459732.45684737
2062-06-30,35647357.972276375,133676572.26471408,186307654.2015806,35626305.70653549,35670466.26704871,124617847.7900018,124617847.7900018,124617847.7900018,124617847.7900018,124617847.7900018,124617847.7900018,0.0,0.0,0.0,160265205.76227817
2062-12-31,36334158.08863992,152699877.88942292,208973830.00860092,36312580.21261966,36357756.77489663,144629901.9188126,144629901.9188126,144629901.9188126,144629901.9188126,144629901.9188126,144629901.9188126,0.0,0.0,0.0,180964060.00745252
2063-06-30,37009760.377019286,124843521.00346592,180399211.6232355,36987623.50668579,37033829.784619145,113432769.84105457,113432769.84105457,113432769.84105457,113432769.84105457,113432769.84105457,113432769.84105457,0.0,0.0,0.0,150442530.21807384
2063-12-31,37696560.493382834,153075373.18946975,209378273.44787273,37673934.07769925,37721245.60279499,144530275.64501578,144530275.64501578,144530275.64501578,144530275.64501578,144530275.64501578,144530275.64501578,0.0,0.0,0.0,182226836.13839862
2064-06-30,38375895.39109026,156379502.58998945,211554210.29057366,38352794.39146913,38401074.47553226,144933232.70665523,144933232.70665523,144933232.70665523,144933232.70665523,144933232.70665523,144933232.70665523,0.0,0.0,0.0,183309128.09774548
2064-12-31,39062695.50745382,154510508.47747403,210233433.55907348,39039032.55042649,39088176.29300984,144104483.64659798,144104483.64659798,144104483.64659798,144104483.64659798,144104483.64659798,144104483.64659798,0.0,0.0,0.0,183167179.1540518
2065-06-30,39738297.79583318,147748345.5410401,203757128.21608436,39714144.239434056,39764191.11637683,135122246.00304645,135122246.00304645,135122246.00304645,135122246.00304645,135122246.00304645,135122246.00304645,0.0,0.0,0.0,174860543.79887962
2065-12-31,40425097.91219672,157866284.9646925,213244734.5885328,40400529.77254834,40451392.15987053,144487976.7729454,144487976.7729454,144487976.7729454,144487976.7729454,144487976.7729454,144487976.7729454,0.0,0.0,0.0,184913074.68514213
2066-06-30,41100700.20057609,138912576.67553443,193314891.0752674,41075616.88910766,41127596.35189534,124617847.78990877,124617847.78990877,124617847.78990877,124617847.78990877,124617847.78990877,124617847.78990877,0.0,0.0,0.0,165718547.99048486
2066-12-31,41787500.31693963,158348889.42230675,212238282.31754914,41761805.191329844,41814984.341932565,144629901.91882703,144629901.91882703,144629901.91882703,144629901.91882703,144629901.91882703,144629901.91882703,0.0,0.0,0.0,186417402.23576665
2067-06-30,42463102.605319,127977927.73359777,184147769.33154592,42436933.925827965,42490829.741881065,113432769.84113677,113432769.84113677,113432769.84113677,113432769.84113677,113432769.84113677,113432769.84113677,0.0,0.0,0.0,155895872.44645578
2067-12-31,43149902.72168255,160831342.65845844,214641845.9442587,43123160.43406223,43178121.068036996,144530275.6450203,144530275.6450203,144530275.6450203,144530275.6450203,144530275.6450203,144530275.6450203,0.0,0.0,0.0,187680178.36670285
2068-06-30,43829237.61938997,159862927.8099484,217088811.11564487,43802059.35986763,43857827.568938404,144933232.70677072,144933232.70677072,144933232.70677072,144933232.70677072,144933232.70677072,144933232.70677072,0.0,0.0,0.0,188762470.3261607
2068-12-31,44516037.735753536,159538206.1547885,217348807.18455598,44488443.835375756,44545114.05262807,144104483.64657426,144104483.64657426,144104483.64657426,144104483.64657426,144104483.64657426,144104483.64657426,0.0,0.0,0.0,188620521.3823278
2069-06-30,45191640.02413289,151931567.33062422,211010908.14730182,45163595.48003906,45221114.78213045,135122246.00286412,135122246.00286412,135122246.00286412,135122246.00286412,135122246.00286412,135122246.00286412,0.0,0.0,0.0,180313886.02699703
2069-12-31,45878440.14049643,162774034.1585693,218033579.48322615,45849653.95292492,45908185.48933943,144487976.77299443,144487976.77299443,144487976.77299443,144487976.77299443,144487976.77299443,144487976.77299443,0.0,0.0,0.0,190366416.91349086
2070-06-30,46554042.428875804,142633691.67458817,198510661.52979872,46524739.60010826,46584405.47963447,124617847.78994696,124617847.78994696,124617847.78994696,124617847.78994696,124617847.78994696,124617847.78994696,0.0,0.0,0.0,171171890.21882278
2070-12-31,47240842.54523936,165072917.5462584,220518362.46625885,47211066.1597885,47271599.4889177,144629901.91882074,144629901.91882074,144629901.91882074,144629901.91882074,144629901.91882074,144629901.91882074,0.0,0.0,0.0,191870744.4640601
2071-06-30,47916444.8336187,133158980.47635813,188771843.1258068,47886321.73813978,47947734.81053677,113432769.84103335,113432769.84103335,113432769.84103335,113432769.84103335,113432769.84103335,113432769.84103335,0.0,0.0,0.0,161349214.67465204
2071-12-31,48603244.94998226,165594768.60359308,221184065.1691412,48572702.45562846,48634926.63675383,144530275.64501587,144530275.64501587,144530275.64501587,144530275.64501587,144530275.64501587,144530275.64501587,0.0,0.0,0.0,193133520.59499812
2072-06-30,49282579.84768969,165781502.8493893,223372004.2949015,49251492.42452589,49314820.92791023,144933232.70676437,144933232.70676437,144933232.70676437,144933232.70676437,144933232.70676437,144933232.70676437,0.0,0.0,0.0,194215812.55445406
2072-12-31,49969379.964053236,169415837.0468637,222420787.37848175,49937766.827274986,50001829.689083576,144104483.64657763,144104483.64657763,144104483.64657763,144104483.64657763,144104483.64657763,144104483.64657763,0.0,0.0,0.0,194073863.61063087
2073-06-30,50644982.25243261,157222334.1920522,213397436.57424814,50612857.13256363,50677925.271350116,135122246.00285867,135122246.00285867,135122246.00285867,135122246.00285867,135122246.00285867,135122246.00285867,0.0,0.0,0.0,185767228.25529128
