ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-07-11,681378.7071957113,702672.9906041162,789581.3323151927,681378.7071957113,681378.7071957113,66205.99304696689,66205.99304696689,66205.99304696689,14620.829564570993,14620.829564570993,14620.829564570993,51585.16348239591,51585.16348239591,51585.16348239591,0.0,0.0,0.0,747584.7002426782
2016-07-12,681410.3409896463,723737.8519087648,809841.0641704914,681410.3409896463,681410.3409896463,85526.00049950945,85526.00049950945,85526.00049950945,30976.36584044447,30976.36584044447,30976.36584044447,54549.63465906496,54549.63465906496,54549.63465906496,0.0,0.0,0.0,766936.3414891558
2016-07-13,681441.9747835814,733716.3794839608,816658.3158501422,681441.9747835814,681441.9747835814,90435.80510946263,90435.80510946263,90435.80510946263,33161.68636380888,33161.68636380888,33161.68636380888,57274.118745653745,57274.118745653745,57274.118745653745,0.0,0.0,0.0,771877.779893044
2016-07-14,681473.6085775166,729968.9986951686,812966.8985715002,681473.6085775166,681473.6085775166,91652.02727594608,91652.02727594608,91652.02727594608,31942.90595688616,31942.90595688616,31942.90595688616,59709.121319059916,59709.121319059916,59709.121319059916,0.0,0.0,0.0,773125.6358534627
2016-07-15,681505.2423714517,723152.8387046246,811573.465455437,681505.2423714517,681505.2423714517,85126.24603004157,85126.24603004157,85126.24603004157,23317.673015879394,23317.673015879394,23317.673015879394,61808.57301416217,61808.57301416217,61808.57301416217,0.0,0.0,0.0,766631.4884014933
2016-07-16,681536.8761653868,656550.3263222231,742013.5110843559,681536.8761653868,681536.8761653868,16567.709815085855,16567.709815085855,16567.709815085855,-46963.303127861924,-46963.303127861924,-46963.303127861924,63531.01294294778,63531.01294294778,63531.01294294778,0.0,0.0,0.0,698104.5859804726
2016-07-17,681568.5099593218,616795.6762573373,701889.237015317,681568.5099593218,681568.5099593218,-22215.479917900528,-22215.479917900528,-22215.479917900528,-87056.15761391183,-87056.15761391183,-87056.15761391183,64840.67769601129,64840.67769601129,64840.67769601129,0.0,0.0,0.0,659353.0300414213
2016-07-18,681600.143753257,719499.9112127571,803946.6629162052,681600.143753257,681600.143753257,80329.29585703902,80329.29585703902,80329.29585703902,14620.829564626774,14620.829564626774,14620.829564626774,65708.46629241224,65708.46629241224,65708.46629241224,0.0,0.0,0.0,761929.439610296
2016-07-19,681631.7775471921,739311.1495119967,820104.8919196224,681631.7775471921,681631.7775471921,97089.12042683917,97089.12042683917,97089.12042683917,30976.36584041501,30976.36584041501,30976.36584041501,66112.75458642417,66112.75458642417,66112.75458642417,0.0,0.0,0.0,778720.8979740313
2016-07-20,681663.4113411272,737785.3814352383,822812.8025896016,681663.4113411272,681663.4113411272,99201.72288732522,99201.72288732522,99201.72288732522,33161.686363739216,33161.686363739216,33161.686363739216,66040.03652358598,66040.03652358598,66040.03652358598,0.0,0.0,0.0,780865.1342284525
2016-07-21,681695.0451350622,735600.6988980667,817419.9616320715,681695.0451350622,681695.0451350622,97428.28011258847,97428.28011258847,97428.28011258847,31942.905956791616,31942.905956791616,31942.905956791616,65485.37415579686,65485.37415579686,65485.37415579686,0.0,0.0,0.0,779123.3252476506
2016-07-22,681726.6789289974,725310.680995922,812480.073977969,681726.6789289974,681726.6789289974,87770.31636742632,87770.31636742632,87770.31636742632,23317.673016019224,23317.673016019224,23317.673016019224,64452.64335140711,64452.64335140711,64452.64335140711,0.0,0.0,0.0,769496.9952964237
2016-07-23,681758.3127229325,654866.0317742804,744002.2937967384,681758.3127229325,681758.3127229325,15991.264402877492,15991.264402877492,15991.264402877492,-46963.303127825624,-46963.303127825624,-46963.303127825624,62954.56753070312,62954.56753070312,62954.56753070312,0.0,0.0,0.0,697749.5771258101
2016-07-24,681789.9465168676,612107.8886057471,695012.195960481,681789.9465168676,681789.9465168676,-26043.620243291447,-26043.620243291447,-26043.620243291447,-87056.15761389054,-87056.15761389054,-87056.15761389054,61012.53737059911,61012.53737059911,61012.53737059911,0.0,0.0,0.0,655746.3262735761
2016-07-25,681821.5803108027,715451.2507550525,797459.3716998319,681821.5803108027,681821.5803108027,73277.04966208516,73277.04966208516,73277.04966208516,14620.829564695121,14620.829564695121,14620.829564695121,58656.220097390025,58656.220097390025,58656.220097390025,0.0,0.0,0.0,755098.6299728878
2016-07-26,681853.2141047377,726289.7822448335,810143.0096015397,681853.2141047377,681853.2141047377,86899.333406975,86899.333406975,86899.333406975,30976.365840419774,30976.365840419774,30976.365840419774,55922.96756655522,55922.96756655522,55922.96756655522,0.0,0.0,0.0,768752.5475117128
2016-07-27,681884.8478986729,726597.1513513651,811469.1322455342,681884.8478986729,681884.8478986729,86018.72402109021,86018.72402109021,86018.72402109021,33161.68636380555,33161.68636380555,33161.68636380555,52857.03765728466,52857.03765728466,52857.03765728466,0.0,0.0,0.0,767903.5719197631
2016-07-28,681916.481692608,718249.9514738197,806558.4141412808,681916.481692608,681916.481692608,81451.55439702961,81451.55439702961,81451.55439702961,31942.905956826744,31942.905956826744,31942.905956826744,49508.64844020287,49508.64844020287,49508.64844020287,0.0,0.0,0.0,763368.0360896375
2016-07-29,681948.115486543,710818.5162100889,797227.4767733305,681948.115486543,681948.115486543,69250.56198920566,69250.56198920566,69250.56198920566,23317.673016049936,23317.673016049936,23317.673016049936,45932.88897315573,45932.88897315573,45932.88897315573,0.0,0.0,0.0,751198.6774757487
2016-07-30,681979.7492804781,634663.9351268873,720062.7412400262,681979.7492804781,681979.7492804781,-4774.788807257537,-4774.788807257537,-4774.788807257537,-46963.30312778461,-46963.30312778461,-46963.30312778461,42188.514320527065,42188.514320527065,42188.514320527065,0.0,0.0,0.0,677204.9604732206
2016-07-31,682011.3830744133,592008.6248874076,676183.6794690189,682011.3830744133,682011.3830744133,-48719.50223843118,-48719.50223843118,-48719.50223843118,-87056.15761386928,-87056.15761386928,-87056.15761386928,38336.655375438095,38336.655375438095,38336.655375438095,0.0,0.0,0.0,633291.8808359822
2016-08-01,682043.0168683485,686130.1416958334,769997.0122555594,682043.0168683485,682043.0168683485,49060.30577503467,49060.30577503467,49060.30577503467,14620.829564583939,14620.829564583939,14620.829564583939,34439.47621045073,34439.47621045073,34439.47621045073,0.0,0.0,0.0,731103.3226433832
2016-08-02,682074.6506622835,700543.4768843073,782972.0469167024,682074.6506622835,682074.6506622835,61535.178774540334,61535.178774540334,61535.178774540334,30976.365840398612,30976.365840398612,30976.365840398612,30558.812934141708,30558.812934141708,30558.812934141708,0.0,0.0,0.0,743609.8294368238
2016-08-03,682106.2844562186,698131.0291961655,785632.3062049259,682106.2844562186,682106.2844562186,59916.514722400534,59916.514722400534,59916.514722400534,33161.68636378219,33161.68636378219,33161.68636378219,26754.82835861835,26754.82835861835,26754.82835861835,0.0,0.0,0.0,742022.7991786192
2016-08-04,682137.9182501537,694045.2128981776,779901.3468445234,682137.9182501537,682137.9182501537,55027.62213674973,55027.62213674973,55027.62213674973,31942.90595686187,31942.90595686187,31942.90595686187,23084.716179887862,23084.716179887862,23084.716179887862,0.0,0.0,0.0,737165.5403869033
2016-08-05,682169.5520440888,682186.8048467543,769609.5951375224,682169.5520440888,682169.5520440888,42919.159878349165,42919.159878349165,42919.159878349165,23317.673015898516,23317.673015898516,23317.673015898516,19601.486862450663,19601.486862450663,19601.486862450663,0.0,0.0,0.0,725088.711922438
2016-08-06,682201.1858380239,608305.7755014534,695760.2212880112,682201.1858380239,682201.1858380239,-30610.43808103831,-30610.43808103831,-30610.43808103831,-46963.303127591935,-46963.303127591935,-46963.303127591935,16352.865046553612,16352.865046553612,16352.865046553612,0.0,0.0,0.0,651590.7477569856
2016-08-07,682232.819631959,568706.7512543061,648741.026174919,682232.819631959,682232.819631959,-73675.83248003884,-73675.83248003884,-73675.83248003884,-87056.15761388958,-87056.15761388958,-87056.15761388958,13380.32513385075,13380.32513385075,13380.32513385075,0.0,0.0,0.0,608556.9871519201
2016-08-08,682264.453425894,664440.8349108369,750850.6026306155,682264.453425894,682264.453425894,25339.11741128795,25339.11741128795,25339.11741128795,14620.829564646,14620.829564646,14620.829564646,10718.287846641948,10718.287846641948,10718.287846641948,0.0,0.0,0.0,707603.570837182
2016-08-09,682296.0872198292,679075.1816339835,766114.9875816804,682296.0872198292,682296.0872198292,39369.86194992434,39369.86194992434,39369.86194992434,30976.36584036916,30976.36584036916,30976.36584036916,8393.496109555188,8393.496109555188,8393.496109555188,0.0,0.0,0.0,721665.9491697536
2016-08-10,682327.7210137644,679884.5992140103,763226.64320041,682327.7210137644,682327.7210137644,39586.270062875024,39586.270062875024,39586.270062875024,33161.68636382684,33161.68636382684,33161.68636382684,6424.5836990481885,6424.5836990481885,6424.5836990481885,0.0,0.0,0.0,721913.9910766394
2016-08-11,682359.3548076993,674469.2793452532,760372.7434611416,682359.3548076993,682359.3548076993,36764.75084117233,36764.75084117233,36764.75084117233,31942.90595689699,31942.90595689699,31942.90595689699,4821.84488427535,4821.84488427535,4821.84488427535,0.0,0.0,0.0,719124.1056488716
2016-08-12,682390.9886016345,665743.2536795895,749144.5683499823,682390.9886016345,682390.9886016345,26904.88090756784,26904.88090756784,26904.88090756784,23317.673016038338,23317.673016038338,23317.673016038338,3587.207891529496,3587.207891529496,3587.207891529496,0.0,0.0,0.0,709295.8695092023
2016-08-13,682422.6223955696,596586.8038315189,679968.9319410227,682422.6223955696,682422.6223955696,-44248.893512857736,-44248.893512857736,-44248.893512857736,-46963.30312770728,-46963.30312770728,-46963.30312770728,2714.4096148495414,2714.4096148495414,2714.4096148495414,0.0,0.0,0.0,638173.7288827118
2016-08-14,682454.2561895048,555878.6154829533,640950.4143983306,682454.2561895048,682454.2561895048,-84866.79389580304,-84866.79389580304,-84866.79389580304,-87056.1576138683,-87056.1576138683,-87056.1576138683,2189.3637180652663,2189.3637180652663,2189.3637180652663,0.0,0.0,0.0,597587.4622937017
2016-08-15,682485.8899834398,655682.6917426175,739875.852945284,682485.8899834398,682485.8899834398,16611.5388402255,16611.5388402255,16611.5388402255,14620.829564708065,14620.829564708065,14620.829564708065,1990.7092755174358,1990.7092755174358,1990.7092755174358,0.0,0.0,0.0,699097.4288236654
2016-08-16,682517.5237773749,674604.9042444736,759383.8723560616,682517.5237773749,682517.5237773749,33066.88835552452,33066.88835552452,33066.88835552452,30976.365840450737,30976.365840450737,30976.365840450737,2090.5225150737824,2090.5225150737824,2090.5225150737824,0.0,0.0,0.0,715584.4121328994
2016-08-17,682549.1575713101,673917.4792836411,758059.8704073869,682549.1575713101,682549.1575713101,35616.856547052994,35616.856547052994,35616.856547052994,33161.68636375718,33161.68636375718,33161.68636375718,2455.1701832958156,2455.1701832958156,2455.1701832958156,0.0,0.0,0.0,718166.014118363
2016-08-18,682580.7913652451,675474.0717158146,758289.7866947713,682580.7913652451,682580.7913652451,34989.18561107239,34989.18561107239,34989.18561107239,31942.905956802453,31942.905956802453,31942.905956802453,3046.2796542699334,3046.2796542699334,3046.2796542699334,0.0,0.0,0.0,717569.9769763175
2016-08-19,682612.4251591803,666593.0804615006,751535.1438207703,682612.4251591803,682612.4251591803,27139.47125564045,27139.47125564045,27139.47125564045,23317.67301597798,23317.67301597798,23317.67301597798,3821.7982396624698,3821.7982396624698,3821.7982396624698,0.0,0.0,0.0,709751.8964148208
2016-08-20,682644.0589531153,600880.3482839754,685325.8874572678,682644.0589531153,682644.0589531153,-42226.19083470613,-42226.19083470613,-42226.19083470613,-46963.30312774681,-46963.30312774681,-46963.30312774681,4737.112293040673,4737.112293040673,4737.112293040673,0.0,0.0,0.0,640417.8681184091
2016-08-21,682675.6927470504,556106.6374321859,641739.8601020268,682675.6927470504,682675.6927470504,-81309.96193483318,-81309.96193483318,-81309.96193483318,-87056.15761380146,-87056.15761380146,-87056.15761380146,5746.19567896829,5746.19567896829,5746.19567896829,0.0,0.0,0.0,601365.7308122172
2016-08-22,682707.3265409855,663511.4579330395,747136.5946836551,682707.3265409855,682707.3265409855,21423.5865793299,21423.5865793299,21423.5865793299,14620.829564770122,14620.829564770122,14620.829564770122,6802.7570145597765,6802.7570145597765,6802.7570145597765,0.0,0.0,0.0,704130.9131203154
2016-08-23,682738.9603349207,681025.7639018162,766068.8324290129,682738.9603349207,682738.9603349207,38837.72162118433,38837.72162118433,38837.72162118433,30976.365840463826,30976.365840463826,30976.365840463826,7861.355780720501,7861.355780720501,7861.355780720501,0.0,0.0,0.0,721576.681956105
2016-08-24,682770.5941288557,682831.407643836,767683.5196060746,682770.5941288557,682770.5941288557,42040.14527455992,42040.14527455992,42040.14527455992,33161.68636380182,33161.68636380182,33161.68636380182,8878.458910758101,8878.458910758101,8878.458910758101,0.0,0.0,0.0,724810.7394034157
2016-08-25,682802.2279227908,681976.9150974588,767208.3152194706,682802.2279227908,682802.2279227908,41756.317696809376,41756.317696809376,41756.317696809376,31942.905956837578,31942.905956837578,31942.905956837578,9813.411739971798,9813.411739971798,9813.411739971798,0.0,0.0,0.0,724558.5456196002
2016-08-26,682833.861716726,672805.3119195033,757887.3612085857,682833.861716726,682833.861716726,33946.97318133528,33946.97318133528,33946.97318133528,23317.67301591763,23317.67301591763,23317.67301591763,10629.300165417651,10629.300165417651,10629.300165417651,0.0,0.0,0.0,716780.8348980612
2016-08-27,682865.495510661,601769.4617590979,689166.803617126,682865.495510661,682865.495510661,-35669.618703341665,-35669.618703341665,-35669.618703341665,-46963.30312778633,-46963.30312778633,-46963.30312778633,11293.684424444673,11293.684424444673,11293.684424444673,0.0,0.0,0.0,647195.8768073193
2016-08-28,682897.1293045961,565662.7464448311,646127.9649850491,682897.1293045961,682897.1293045961,-75276.96867182528,-75276.96867182528,-75276.96867182528,-87056.1576139129,-87056.1576139129,-87056.1576139129,11779.188942087621,11779.188942087621,11779.188942087621,0.0,0.0,0.0,607620.1606327709
2016-08-29,682928.7630985312,667027.8140048032,752583.182901059,682928.7630985312,682928.7630985312,26684.76666199816,26684.76666199816,26684.76666199816,14620.82956465894,14620.82956465894,14620.82956465894,12063.937097339218,12063.937097339218,12063.937097339218,0.0,0.0,0.0,709613.5297605293
2016-08-30,682960.3968924663,682862.6214685477,768008.9892629695,682960.3968924663,682960.3968924663,43108.19022385193,43108.19022385193,43108.19022385193,30976.36584043436,30976.36584043436,30976.36584043436,12131.824383417577,12131.824383417577,12131.824383417577,0.0,0.0,0.0,726068.5871163183
2016-08-31,682992.0306864014,686820.654973658,769352.66127053,682992.0306864014,682992.0306864014,45134.31451325083,45134.31451325083,45134.31451325083,33161.68636377846,33161.68636377846,33161.68636377846,11972.62814947237,11972.62814947237,11972.62814947237,0.0,0.0,0.0,728126.3451996522
2016-09-01,683023.6644803366,683127.7588827176,768805.4798540957,683023.6644803366,683023.6644803366,43524.86272936069,43524.86272936069,43524.86272936069,31942.905956784423,31942.905956784423,31942.905956784423,11581.956772576264,11581.956772576264,11581.956772576264,0.0,0.0,0.0,726548.5272096973
2016-09-02,683055.2982742715,676677.3129474717,757446.2384379872,683055.2982742715,683055.2982742715,34278.718599977394,34278.718599977394,34278.718599977394,23317.6730160755,23317.6730160755,23317.6730160755,10961.045583901894,10961.045583901894,10961.045583901894,0.0,0.0,0.0,717334.016874249
2016-09-03,683086.9320682067,603237.3556733752,690874.8035609574,683086.9320682067,683086.9320682067,-36846.89209366883,-36846.89209366883,-36846.89209366883,-46963.30312766948,-46963.30312766948,-46963.30312766948,10116.411034000654,10116.411034000654,10116.411034000654,0.0,0.0,0.0,646240.0399745379
2016-09-04,683118.5658621419,563009.4858830045,645589.2468193838,683118.5658621419,683118.5658621419,-77996.77930126908,-77996.77930126908,-77996.77930126908,-87056.15761384608,-87056.15761384608,-87056.15761384608,9059.378312576993,9059.378312576993,9059.378312576993,0.0,0.0,0.0,605121.7865608728
2016-09-05,683150.199656077,664380.421296296,750664.844888022,683150.199656077,683150.199656077,22426.330400239753,22426.330400239753,22426.330400239753,14620.829564721007,14620.829564721007,14620.829564721007,7805.500835518748,7805.500835518748,7805.500835518748,0.0,0.0,0.0,705576.5300563168
2016-09-06,683181.833450012,679783.0916943575,763899.0186084824,683181.833450012,683181.833450012,37350.25843212137,37350.25843212137,37350.25843212137,30976.365840404887,30976.365840404887,30976.365840404887,6373.892591716486,6373.892591716486,6373.892591716486,0.0,0.0,0.0,720532.0918821334
2016-09-07,683213.4672439471,680251.904631563,764716.0146953631,683213.4672439471,683213.4672439471,37948.18260243936,37948.18260243936,37948.18260243936,33161.686363755114,33161.686363755114,33161.686363755114,4786.496238684252,4786.496238684252,4786.496238684252,0.0,0.0,0.0,721161.6498463864
2016-09-08,683245.1010378823,677332.3460237079,759875.2401409417,683245.1010378823,683245.1010378823,35010.21696268257,35010.21696268257,35010.21696268257,31942.905956866438,31942.905956866438,31942.905956866438,3067.3110058161283,3067.3110058161283,3067.3110058161283,0.0,0.0,0.0,718255.3180005648
2016-09-09,683276.7348318173,665020.1908889237,747459.6170222377,683276.7348318173,683276.7348318173,24559.277901343823,24559.277901343823,24559.277901343823,23317.67301601515,23317.67301601515,23317.67301601515,1241.6048853286773,1241.6048853286773,1241.6048853286773,0.0,0.0,0.0,707836.0127331611
2016-09-10,683308.3686257525,595154.9248199845,677426.880365362,683308.3686257525,683308.3686257525,-47628.167861710725,-47628.167861710725,-47628.167861710725,-46963.30312778483,-46963.30312778483,-46963.30312778483,-664.8647339258886,-664.8647339258886,-664.8647339258886,0.0,0.0,0.0,635680.2007640417
2016-09-11,683340.0024196876,555367.9859362652,639694.5798022061,683340.0024196876,683340.0024196876,-89682.7564965349,-89682.7564965349,-89682.7564965349,-87056.15761382479,-87056.15761382479,-87056.15761382479,-2626.598882710118,-2626.598882710118,-2626.598882710118,0.0,0.0,0.0,593657.2459231527
2016-09-12,683371.6362136226,651847.3368587287,734338.9612684265,683371.6362136226,683371.6362136226,10001.777669395113,10001.777669395113,10001.777669395113,14620.8295646161,14620.8295646161,14620.8295646161,-4619.05189522099,-4619.05189522099,-4619.05189522099,0.0,0.0,0.0,693373.4138830177
2016-09-13,683403.2700075578,665775.6080447846,751738.3804381241,683403.2700075578,683403.2700075578,24357.11152639786,24357.11152639786,24357.11152639786,30976.365840417984,30976.365840417984,30976.365840417984,-6619.254314020116,-6619.254314020116,-6619.254314020116,0.0,0.0,0.0,707760.3815339557
2016-09-14,683434.9038014929,666012.5272365458,750893.588178492,683434.9038014929,683434.9038014929,24555.33873063342,24555.33873063342,24555.33873063342,33161.68636375344,33161.68636375344,33161.68636375344,-8606.347633120027,-8606.347633120027,-8606.347633120027,0.0,0.0,0.0,707990.2425321263
2016-09-15,683466.537595428,662992.830112098,750814.012253171,683466.537595428,683466.537595428,21380.88796681078,21380.88796681078,21380.88796681078,31942.905956813287,31942.905956813287,31942.905956813287,-10562.017990002498,-10562.017990002498,-10562.017990002498,0.0,0.0,0.0,704847.4255622387
2016-09-16,683498.171389363,653736.2490785244,736876.4876015873,683498.171389363,683498.171389363,10846.853486384565,10846.853486384565,10846.853486384565,23317.673015954788,23317.673015954788,23317.673015954788,-12470.819529570224,-12470.819529570224,-12470.819529570224,0.0,0.0,0.0,694345.0248757476
2016-09-17,683529.8051832982,579207.5820843212,661513.0274542285,683529.8051832982,683529.8051832982,-61283.685104602766,-61283.685104602766,-61283.685104602766,-46963.303127900195,-46963.303127900195,-46963.303127900195,-14320.381976702583,-14320.381976702583,-14320.381976702583,0.0,0.0,0.0,622246.1200786955
2016-09-18,683561.4389772333,536953.872503177,622819.1503654324,683561.4389772333,683561.4389772333,-103157.65845905893,-103157.65845905893,-103157.65845905893,-87056.15761380352,-87056.15761380352,-87056.15761380352,-16101.500845255425,-16101.500845255425,-16101.500845255425,0.0,0.0,0.0,580403.7805181743
2016-09-19,683593.0727711683,638225.0771680148,721705.2409663147,683593.0727711683,683593.0727711683,-3187.2829926852746,-3187.2829926852746,-3187.2829926852746,14620.829564517484,14620.829564517484,14620.829564517484,-17808.112557202756,-17808.112557202756,-17808.112557202756,0.0,0.0,0.0,680405.789778483
2016-09-20,683624.7065651035,652777.1946207706,736398.9510909442,683624.7065651035,683624.7065651035,11539.205416178609,11539.205416178609,11539.205416178609,30976.365840422757,30976.365840422757,30976.365840422757,-19437.16042424415,-19437.16042424415,-19437.16042424415,0.0,0.0,0.0,695163.911981282
2016-09-21,683656.3403590386,654328.4259243453,736052.1912614395,683656.3403590386,683656.3403590386,12173.325520205552,12173.325520205552,12173.325520205552,33161.686363798086,33161.686363798086,33161.686363798086,-20988.360843592527,-20988.360843592527,-20988.360843592527,0.0,0.0,0.0,695829.6658792441
2016-09-22,683687.9741529737,649993.9356124693,730870.0650383396,683687.9741529737,683687.9741529737,9479.02388160419,9479.02388160419,9479.02388160419,31942.905956848415,31942.905956848415,31942.905956848415,-22463.882075244215,-22463.882075244215,-22463.882075244215,0.0,0.0,0.0,693166.9980345779
2016-09-23,683719.6079469088,638245.5187330461,728170.7093391652,683719.6079469088,683719.6079469088,-550.277494162288,-550.277494162288,-550.277494162288,23317.673015985507,23317.673015985507,23317.673015985507,-23867.95051014779,-23867.95051014779,-23867.95051014779,0.0,0.0,0.0,683169.3304527465
2016-09-24,683751.2417408439,569459.1389082398,653643.1577925569,683751.2417408439,683751.2417408439,-72169.70446191802,-72169.70446191802,-72169.70446191802,-46963.30312778334,-46963.30312778334,-46963.30312778334,-25206.401334134687,-25206.401334134687,-25206.401334134687,0.0,0.0,0.0,611581.5372789259
2016-09-25,683782.8755347789,528744.8962841177,610330.2516317008,683782.8755347789,683782.8755347789,-113542.34949889623,-113542.34949889623,-113542.34949889623,-87056.15761386939,-87056.15761386939,-87056.15761386939,-26486.19188502685,-26486.19188502685,-26486.19188502685,0.0,0.0,0.0,570240.5260358826
2016-09-26,683814.5093287141,627489.3198262851,715023.4858172515,683814.5093287141,683814.5093287141,-13094.067190956212,-13094.067190956212,-13094.067190956212,14620.829564573263,14620.829564573263,14620.829564573263,-27714.896755529477,-27714.896755529477,-27714.896755529477,0.0,0.0,0.0,670720.4421377579
2016-09-27,683846.1431226492,643031.7420051028,729124.902801018,683846.1431226492,683846.1431226492,2076.1620441251043,2076.1620441251043,2076.1620441251043,30976.36584042754,30976.36584042754,30976.36584042754,-28900.20379630243,-28900.20379630243,-28900.20379630243,0.0,0.0,0.0,685922.3051667743
2016-09-28,683877.7769165842,643706.0565059423,730209.6887926932,683877.7769165842,683877.7769165842,3112.256733812902,3112.256733812902,3112.256733812902,33161.686363842724,33161.686363842724,33161.686363842724,-30049.429630029823,-30049.429630029823,-30049.429630029823,0.0,0.0,0.0,686990.0336503971
2016-09-29,683909.4107105194,644010.3022838938,728329.0380884864,683909.4107105194,683909.4107105194,773.833832173355,773.833832173355,773.833832173355,31942.905956800758,31942.905956800758,31942.905956800758,-31169.072124627408,-31169.072124627408,-31169.072124627408,0.0,0.0,0.0,684683.2445426928
2016-09-30,683941.0445044545,632070.0788099228,721649.4268523633,683941.0445044545,683941.0445044545,-8946.742523239453,-8946.742523239453,-8946.742523239453,23317.673015943194,23317.673015943194,23317.673015943194,-32264.41553918265,-32264.41553918265,-32264.41553918265,0.0,0.0,0.0,674994.301981215
2016-10-01,683972.6782983897,564758.1170994346,646589.9637408656,683972.6782983897,683972.6782983897,-80302.50494303532,-80302.50494303532,-80302.50494303532,-46963.303127822874,-46963.303127822874,-46963.303127822874,-33339.201815212444,-33339.201815212444,-33339.201815212444,0.0,0.0,0.0,603670.1733553543
2016-10-02,684004.3120923246,519203.6904571702,604361.7757276137,684004.3120923246,684004.3120923246,-121451.53643320732,-121451.53643320732,-121451.53643320732,-87056.15761380256,-87056.15761380256,-87056.15761380256,-34395.378819404774,-34395.378819404774,-34395.378819404774,0.0,0.0,0.0,562552.7756591173
2016-10-03,684035.9459326921,619524.6934308197,704512.4378901558,684035.9459326921,684035.9459326921,-20812.103781263002,-20812.103781263002,-20812.103781263002,14620.829564635327,14620.829564635327,14620.829564635327,-35432.933345898324,-35432.933345898324,-35432.933345898324,0.0,0.0,0.0,663223.8421514292
2016-10-04,684067.5797730595,636829.1070219527,722699.759514504,684067.5797730595,684067.5797730595,-5473.447621412555,-5473.447621412555,-5473.447621412555,30976.365840398055,30976.365840398055,30976.365840398055,-36449.81346181062,-36449.81346181062,-36449.81346181062,0.0,0.0,0.0,678594.1321516469
2016-10-05,684099.2136134269,637987.0041683707,722491.0388811466,684099.2136134269,684099.2136134269,-4280.255074956449,-4280.255074956449,-4280.255074956449,33161.68636384105,33161.68636384105,33161.68636384105,-37441.941438797505,-37441.941438797505,-37441.941438797505,0.0,0.0,0.0,679818.9585384704
2016-10-06,684130.8474537943,637816.5890071203,719009.8417144903,684130.8474537943,684130.8474537943,-6460.409215027125,-6460.409215027125,-6460.409215027125,31942.905956835886,31942.905956835886,31942.905956835886,-38403.31517186301,-38403.31517186301,-38403.31517186301,0.0,0.0,0.0,677670.4382387672
2016-10-07,684162.4812941618,628391.1133871886,713468.9423846814,684162.4812941618,684162.4812941618,-16008.519739858762,-16008.519739858762,-16008.519739858762,23317.67301597391,23317.67301597391,23317.67301597391,-39326.19275583268,-39326.19275583268,-39326.19275583268,0.0,0.0,0.0,668153.961554303
2016-10-08,684194.1151345291,556893.1933365167,639650.2730205732,684194.1151345291,684194.1151345291,-87164.65500935937,-87164.65500935937,-87164.65500935937,-46963.303127862404,-46963.303127862404,-46963.303127862404,-40201.351881496965,-40201.351881496965,-40201.351881496965,0.0,0.0,0.0,597029.4601251697
2016-10-09,684225.7489748964,512771.6422581752,601636.6407367958,684225.7489748964,684225.7489748964,-128074.57064024023,-128074.57064024023,-128074.57064024023,-87056.15761373572,-87056.15761373572,-87056.15761373572,-41018.413026504524,-41018.413026504524,-41018.413026504524,0.0,0.0,0.0,556151.1783346562
2016-10-10,684257.3828152639,616571.4269977091,699378.1219291108,684257.3828152639,684257.3828152639,-27145.38357830678,-27145.38357830678,-27145.38357830678,14620.829564524138,14620.829564524138,14620.829564524138,-41766.21314283092,-41766.21314283092,-41766.21314283092,0.0,0.0,0.0,657111.9992369572
2016-10-11,684289.0166556312,630454.0242664723,713198.3081729595,684289.0166556312,684289.0166556312,-11456.848917756148,-11456.848917756148,-11456.848917756148,30976.3658404454,30976.3658404454,30976.3658404454,-42433.214758201546,-42433.214758201546,-42433.214758201546,0.0,0.0,0.0,672832.1677378751
2016-10-12,684320.6504959987,634671.6514861861,716783.5375112267,684320.6504959987,684320.6504959987,-9846.24780954456,-9846.24780954456,-9846.24780954456,33161.68636381771,33161.68636381771,33161.68636381771,-43007.934173362264,-43007.934173362264,-43007.934173362264,0.0,0.0,0.0,674474.4026864541
2016-10-13,684352.284336366,628443.3338371394,715967.445840669,684352.284336366,684352.284336366,-11536.465835296678,-11536.465835296678,-11536.465835296678,31942.90595687101,31942.90595687101,31942.90595687101,-43479.37179216768,-43479.37179216768,-43479.37179216768,0.0,0.0,0.0,672815.8185010693
2016-10-14,684383.9181767335,621751.9128350782,710532.517587835,684383.9181767335,684383.9181767335,-20519.75457209085,-20519.75457209085,-20519.75457209085,23317.67301591355,23317.67301591355,23317.67301591355,-43837.42758800441,-43837.42758800441,-43837.42758800441,0.0,0.0,0.0,663864.1636046427
2016-10-15,684415.5520171009,553839.7107161349,636564.7495157904,684415.5520171009,684415.5520171009,-91036.58841814785,-91036.58841814785,-91036.58841814785,-46963.30312797775,-46963.30312797775,-46963.30312797775,-44073.2852901701,-44073.2852901701,-44073.2852901701,0.0,0.0,0.0,593378.963598953
